time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,version,education_investment_area_flag,priority_area_flag,establishment_type_group,school_count,pupil_count,attainment8_sum,attainment8_average,engmath_entering_total,engmath_entering_percent,engmath_95_total,engmath_95_percent,engmath_94_total,engmath_94_percent,ebacc_entering_total,ebacc_entering_percent,ebacc_95_total,ebacc_95_percent,ebacc_94_total,ebacc_94_percent,ebacc_aps_sum,ebacc_aps_average,progress8_pupil_count,progress8_sum,progress8_average,progress8_lower_95_ci,progress8_upper_95_ci,progress8eng_sum,progress8eng_average,progress8eng_lower_95_ci,progress8eng_upper_95_ci,progress8mat_sum,progress8mat_average,progress8mat_lower_95_ci,progress8mat_upper_95_ci,progress8ebacc_sum,progress8ebacc_average,progress8ebacc_lower_95_ci,progress8ebacc_upper_95_ci,progress8open_sum,progress8open_average,progress8open_lower_95_ci,progress8open_upper_95_ci,gcse_entering_total,gcse_entering_percent,gcse_91_total,gcse_91_percent,ebacceng_entering_total,ebacceng_entering_percent,ebaccmat_entering_total,ebaccmat_entering_percent,ebaccsci_entering_total,ebaccsci_entering_percent,ebacchum_entering_total,ebacchum_entering_percent,ebacclan_entering_total,ebacclan_entering_percent,ebacceng_95_total,ebacceng_95_percent,ebaccmat_95_total,ebaccmat_95_percent,ebaccsci_95_total,ebaccsci_95_percent,ebacchum_95_total,ebacchum_95_percent,ebacclan_95_total,ebacclan_95_percent,ebacceng_94_total,ebacceng_94_percent,ebaccmat_94_total,ebaccmat_94_percent,ebaccsci_94_total,ebaccsci_94_percent,ebacchum_94_total,ebacchum_94_percent,ebacclan_94_total,ebacclan_94_percent,ebacceng_aps_sum,ebacceng_aps_average,ebaccmat_aps_sum,ebaccmat_aps_average,ebaccsci_aps_sum,ebaccsci_aps_average,ebacchum_aps_sum,ebacchum_aps_average,ebacclan_aps_sum,ebacclan_aps_average,attainment8eng_sum,attainment8eng_average,attainment8mat_sum,attainment8mat_average,attainment8ebacc_sum,attainment8ebacc_average,attainment8open_sum,attainment8open_average,attainment8open_gcse_sum,attainment8open_gcse_average,attainment8open_nongcse_sum,attainment8open_nongcse_average,attainment8ebacc_slotfill_total,attainment8ebacc_slotfill_average,attainment8open_slotfill_total,attainment8open_slotfill_average,ebacc_entering_0pillar_total,ebacc_entering_0pillar_percent,ebacc_entering_1pillar_total,ebacc_entering_1pillar_percent,ebacc_entering_2pillar_total,ebacc_entering_2pillar_percent,ebacc_entering_3pillar_total,ebacc_entering_3pillar_percent,ebacc_entering_4pillar_total,ebacc_entering_4pillar_percent,ebaccsci_combpath_entering_total,ebaccsci_combpath_entering_percent,ebaccsci_indpath_entering_total,ebaccsci_indpath_entering_percent,sci_triple_entering_total,sci_triple_entering_percent,geoghist_entering_total,geoghist_entering_percent,lan_multiple_entering_total,lan_multiple_entering_percent,art_subject_entering_total,art_subject_entering_percent,music_qual_entering_total,music_qual_entering_percent,art_qual_entering_total,art_qual_entering_percent,ebacceng_91_total,ebacceng_91_percent,ebaccmat_91_total,ebaccmat_91_percent,ebaccsci_91_total,ebaccsci_91_percent,ebacchum_91_total,ebacchum_91_percent,ebacclan_91_total,ebacclan_91_percent,ebacc_91_total,ebacc_91_percent,gcse_five_engmath_total,gcse_five_engmath_percent,progress8_pupil_percent,progress8_adjusted_total,progress8_adjusted_percent,progress8original_sum,progress8original_average,progress8original_lower_95_ci,progress8original_upper_95_ci,valueaddedsci_pupil_count,valueaddedsci_pupil_percent,valueaddedsci_sum,valueaddedsci_average,valueaddedsci_lower_95_ci,valueaddedsci_upper_95_ci,valueaddedhum_pupil_count,valueaddedhum_pupil_percent,valueaddedhum_sum,valueaddedhum_average,valueaddedhum_lower_95_ci,valueaddedhum_upper_95_ci,valueaddedlan_pupil_count,valueaddedlan_pupil_percent,valueaddedlan_sum,valueaddedlan_average,valueaddedlan_lower_95_ci,valueaddedlan_upper_95_ci,qual_entries_sum,qual_entries_average,gcse_entries_sum,gcse_entries_average,qual_entries_without_discounting_sum,qual_entries_without_discounting_average
202425,Academic year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Revised,1,1,Alternative provision,2,60,229.25,3.8,24,40,0,0,2,3.3,0,0,0,0,0,0,7.83,0.13,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,26,43.3,26,43.3,1,1.7,24,40,1,1.7,0,0,0,0,0,0,0,0,0,0,z,z,z,z,0,0,2,3.3,0,0,z,z,z,z,2,0.03,42,0.7,1.5,0.03,z,z,z,z,63,1.1,84,1.4,45,0.8,37.25,0.6,25,0.4,12.25,0.2,20,0.3,18,0.3,36,60,22,36.7,2,3.3,0,0,0,0,1,1.7,0,0,0,0,0,0,0,0,9,15,0,0,9,15,1,1.7,21,35,1,100,z,z,z,z,0,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,88,1.5,79,1.3,93,1.6
202425,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Revised,0,0,Alternative provision,5,127,1013,8,57,44.9,1,0.8,4,3.1,1,0.8,0,0,0,0,61.89,0.49,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,100,78.7,97,76.4,58,45.7,65,51.2,23,18.1,22,17.3,1,0.8,4,3.1,2,1.6,1,4.3,1,4.5,0,0,7,5.5,7,5.5,4,17.4,1,4.5,0,0,133,1.05,103,0.81,50,0.39,32,0.25,3,0.02,322,2.5,206,1.6,190,1.5,295,2.3,272,2.1,23,0.2,81,0.6,135,1.1,27,21.3,51,40.2,31,24.4,17,13.4,0,0,20,15.7,3,2.4,3,2.4,3,2.4,0,0,43,33.9,0,0,41,32.3,56,44.1,53,41.7,18,78.3,16,72.7,1,100,1,0.8,1,0.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,417,3.3,409,3.2,478,3.8
202425,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Revised,0,0,Alternative provision,2,86,173,2,8,9.3,0,0,0,0,0,0,0,0,0,0,8.84,0.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,17,19.8,17,19.8,1,1.2,10,11.6,2,2.3,2,2.3,0,0,0,0,2,2.3,0,0,0,0,z,z,0,0,3,3.5,1,50,1,50,z,z,3,0.03,29,0.34,7,0.08,7,0.08,z,z,30,0.3,58,0.7,39,0.5,46,0.5,46,0.5,0,0,15,0.2,13,0.2,76,88.4,6,7,3,3.5,1,1.2,0,0,2,2.3,0,0,0,0,0,0,0,0,9,10.5,0,0,9,10.5,1,1.2,10,11.6,2,100,2,100,z,z,0,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,47,0.5,47,0.5,54,0.6
202425,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Revised,0,0,Alternative provision,2,32,77,2.4,20,62.5,0,0,0,0,0,0,0,0,0,0,4.02,0.13,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,21,65.6,19,59.4,0,0,21,65.6,0,0,1,3.1,0,0,0,0,0,0,z,z,0,0,z,z,0,0,1,3.1,z,z,1,100,z,z,0,0,20,0.63,z,z,4,0.13,z,z,33,1,40,1.3,4,0.1,0,0,0,0,0,0,1,0,0,0,11,34.4,20,62.5,1,3.1,0,0,0,0,z,z,z,z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,40.6,z,z,1,100,z,z,0,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,42,1.3,42,1.3,53,1.7
202425,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Revised,0,0,Alternative provision,2,39,162,4.2,10,25.6,0,0,1,2.6,0,0,0,0,0,0,10.82,0.28,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,12,30.8,12,30.8,4,10.3,11,28.2,3,7.7,1,2.6,0,0,3,7.7,0,0,1,33.3,0,0,z,z,3,7.7,1,2.6,2,66.7,0,0,z,z,17,0.44,25,0.64,10.5,0.27,2,0.05,z,z,50,1.3,50,1.3,25,0.6,37,0.9,37,0.9,0,0,8,0.2,10,0.3,28,71.8,6,15.4,2,5.1,3,7.7,0,0,3,7.7,0,0,0,0,0,0,0,0,3,7.7,0,0,3,7.7,4,10.3,10,25.6,3,100,1,100,z,z,0,0,1,2.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,40,1,40,1,46,1.2
202425,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Revised,0,0,Alternative provision,2,48,419,8.7,36,75,2,4.2,3,6.3,0,0,0,0,0,0,22.67,0.47,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,38,79.2,36,75,4,8.3,38,79.2,4,8.3,7,14.6,0,0,2,4.2,4,8.3,1,25,0,0,z,z,3,6.3,5,10.4,2,50,0,0,z,z,17,0.35,79,1.65,15.5,0.32,9,0.19,z,z,90,1.9,158,3.3,66,1.4,105,2.2,77,1.6,28,0.6,22,0.5,41,0.9,10,20.8,28,58.3,7,14.6,1,2.1,2,4.2,3,6.3,1,2.1,0,0,0,0,0,0,21,43.8,0,0,21,43.8,4,8.3,30,62.5,4,100,5,71.4,z,z,0,0,2,4.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,136,2.8,125,2.6,145,3
202425,Academic year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Revised,1,1,Alternative provision,3,36,215,6,19,52.8,0,0,0,0,0,0,0,0,0,0,19.81,0.55,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,22,61.1,18,50,15,41.7,19,52.8,17,47.2,0,0,0,0,0,0,0,0,0,0,z,z,z,z,1,2.8,2,5.6,2,11.8,z,z,z,z,29,0.81,31,0.86,29.5,0.82,z,z,z,z,64,1.8,62,1.7,59,1.6,30,0.8,30,0.8,0,0,28,0.8,16,0.4,17,47.2,1,2.8,4,11.1,14,38.9,0,0,17,47.2,0,0,0,0,0,0,0,0,9,25,0,0,9,25,14,38.9,15,41.7,14,82.4,z,z,z,z,0,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,80,2.2,80,2.2,94,2.6
202425,Academic year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Revised,0,0,Alternative provision,2,35,44,1.3,5,14.3,0,0,0,0,0,0,0,0,0,0,1.66,0.05,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,7,20,6,17.1,0,0,5,14.3,0,0,0,0,0,0,0,0,0,0,z,z,z,z,z,z,0,0,0,0,z,z,z,z,z,z,0,0,10,0.29,z,z,z,z,z,z,12,0.3,20,0.6,0,0,12,0.3,7,0.2,5,0.1,0,0,7,0.2,30,85.7,5,14.3,0,0,0,0,0,0,z,z,z,z,0,0,0,0,0,0,1,2.9,0,0,1,2.9,0,0,5,14.3,z,z,z,z,z,z,0,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,18,0.5,16,0.5,19,0.5
202425,Academic year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Revised,0,0,Alternative provision,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,z,z,z,z,z,z,0,0,0,0,z,z,z,z,z,z,0,0,0,0,z,z,z,z,z,z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0,0,0,0,0,0,0,z,z,z,z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,z,z,z,z,z,z,0,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Revised,1,1,Alternative provision,5,144,704,4.9,56,38.9,3,2.1,6,4.2,1,0.7,0,0,1,0.7,46.19,0.32,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,62,43.1,61,42.4,15,10.4,59,41,13,9,5,3.5,4,2.8,4,2.8,5,3.5,2,15.4,0,0,3,75,4,2.8,10,6.9,4,30.8,1,20,3,75,52,0.36,126,0.88,32.5,0.23,9,0.06,25,0.17,204,1.4,252,1.8,146,1,102,0.7,102,0.7,0,0,58,0.4,40,0.3,84,58.3,32,22.2,23,16,3,2.1,1,0.7,12,8.3,1,0.7,1,0.7,0,0,0,0,14,9.7,0,0,13,9,14,9.7,57,39.6,11,84.6,4,80,4,100,1,0.7,1,0.7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,216,1.5,215,1.5,248,1.7
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Revised,0,0,Alternative provision,2,37,125,3.4,10,27,1,2.7,2,5.4,0,0,0,0,0,0,4.5,0.12,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,16,43.2,16,43.2,1,2.7,10,27,0,0,0,0,0,0,0,0,1,2.7,z,z,z,z,z,z,0,0,2,5.4,z,z,z,z,z,z,2,0.05,25,0.68,z,z,z,z,z,z,37,1,50,1.4,3,0.1,35,0.9,35,0.9,0,0,1,0,10,0.3,27,73,9,24.3,1,2.7,0,0,0,0,z,z,z,z,0,0,0,0,0,0,6,16.2,0,0,6,16.2,1,2.7,10,27,z,z,z,z,z,z,0,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,34,0.9,34,0.9,36,1
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Revised,0,0,Alternative provision,3,42,217,5.2,18,42.9,0,0,2,4.8,0,0,0,0,0,0,9.15,0.22,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,27,64.3,27,64.3,3,7.1,23,54.8,1,2.4,1,2.4,0,0,2,4.8,0,0,0,0,0,0,z,z,2,4.8,2,4.8,0,0,0,0,z,z,14,0.33,36,0.86,2,0.05,1,0.02,z,z,67,1.6,72,1.7,11,0.3,67,1.6,67,1.6,0,0,5,0.1,19,0.5,19,45.2,19,45.2,3,7.1,1,2.4,0,0,1,2.4,0,0,0,0,0,0,0,0,14,33.3,0,0,14,33.3,3,7.1,18,42.9,1,100,1,100,z,z,0,0,1,2.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,70,1.7,70,1.7,74,1.8
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Revised,1,1,Alternative provision,1,43,56,1.3,11,25.6,0,0,0,0,0,0,0,0,0,0,2.84,0.07,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,13,30.2,11,25.6,1,2.3,12,27.9,0,0,0,0,0,0,0,0,0,0,z,z,z,z,z,z,0,0,0,0,z,z,z,z,z,z,1,0.02,16,0.37,z,z,z,z,z,z,20,0.5,32,0.7,1,0,3,0.1,3,0.1,0,0,1,0,1,0,31,72.1,11,25.6,1,2.3,0,0,0,0,z,z,z,z,0,0,0,0,0,0,1,2.3,0,0,1,2.3,1,2.3,9,20.9,z,z,z,z,z,z,0,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,28,0.7,28,0.7,45,1
202425,Academic year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Revised,0,0,Alternative provision,1,16,5,0.3,2,12.5,0,0,0,0,0,0,0,0,0,0,0.17,0.01,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,2,12.5,2,12.5,0,0,2,12.5,0,0,0,0,0,0,0,0,0,0,z,z,z,z,z,z,0,0,0,0,z,z,z,z,z,z,0,0,1,0.06,z,z,z,z,z,z,3,0.2,2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,14,87.5,2,12.5,0,0,0,0,0,0,z,z,z,z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.3,z,z,z,z,z,z,0,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,4,0.3,4,0.3,4,0.3
202425,Academic year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Revised,0,0,Alternative provision,4,123,1168.25,9.5,81,65.9,5,4.1,11,8.9,0,0,0,0,0,0,88.7,0.72,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,91,74,84,68.3,27,22,85,69.1,25,20.3,17,13.8,4,3.3,11,8.9,7,5.7,7,28,1,5.9,3,75,15,12.2,19,15.4,10,40,3,17.6,4,100,109,0.89,192,1.56,88.5,0.72,32,0.26,22,0.18,347,2.8,384,3.1,242.5,2,194.75,1.6,168.5,1.4,26.25,0.2,71,0.6,68,0.6,38,30.9,43,35,18,14.6,17,13.8,7,5.7,25,20.3,0,0,0,0,2,1.6,1,0.8,27,22,0,0,24,19.5,27,22,78,63.4,25,100,13,76.5,4,100,0,0,4,3.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,293,2.4,283,2.3,317,2.6
202425,Academic year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Revised,1,0,Alternative provision,2,53,360,6.8,18,34,2,3.8,2,3.8,0,0,0,0,0,0,12.65,0.24,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,34,64.2,34,64.2,1,1.9,28,52.8,0,0,1,1.9,0,0,0,0,4,7.5,z,z,0,0,z,z,1,1.9,6,11.3,z,z,0,0,z,z,4,0.08,69,1.3,z,z,3,0.06,z,z,53,1,138,2.6,48,0.9,121,2.3,121,2.3,0,0,23,0.4,34,0.6,25,47.2,27,50.9,0,0,1,1.9,0,0,z,z,z,z,0,0,0,0,0,0,20,37.7,0,0,20,37.7,1,1.9,26,49.1,z,z,1,100,z,z,0,0,1,1.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,105,2,105,2,107,2
202425,Academic year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Revised,1,0,Alternative provision,2,41,284.5,6.9,26,63.4,1,2.4,3,7.3,0,0,0,0,0,0,10.84,0.26,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,28,68.3,27,65.9,2,4.9,26,63.4,1,2.4,0,0,0,0,0,0,1,2.4,0,0,z,z,z,z,1,2.4,4,9.8,0,0,z,z,z,z,7,0.17,54,1.32,2,0.05,z,z,z,z,80,2,108,2.6,50,1.2,46.5,1.1,41,1,5.5,0.1,24,0.6,14,0.3,15,36.6,23,56.1,3,7.3,0,0,0,0,0,0,1,2.4,0,0,0,0,0,0,7,17.1,0,0,7,17.1,2,4.9,21,51.2,1,100,z,z,z,z,0,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,93,2.3,91,2.2,100,2.4
202425,Academic year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Revised,1,0,Alternative provision,2,85,509,6,51,60,1,1.2,2,2.4,0,0,0,0,0,0,46.17,0.54,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,56,65.9,53,62.4,0,0,53,62.4,41,48.2,0,0,0,0,0,0,2,2.4,1,2.4,z,z,z,z,0,0,6,7.1,4,9.8,z,z,z,z,0,0,103,1.21,87,1.02,z,z,z,z,109,1.3,206,2.4,177,2.1,17,0.2,17,0.2,0,0,73,0.9,7,0.1,31,36.5,14,16.5,40,47.1,0,0,0,0,41,48.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,51.8,36,87.8,z,z,z,z,0,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,156,1.8,156,1.8,169,2
202425,Academic year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Revised,0,0,Alternative provision,2,33,84,2.5,10,30.3,0,0,0,0,0,0,0,0,0,0,6.66,0.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,14,42.4,10,30.3,0,0,14,42.4,11,33.3,0,0,0,0,0,0,1,3,0,0,z,z,z,z,0,0,1,3,0,0,z,z,z,z,0,0,17,0.52,11.5,0.35,z,z,z,z,15,0.5,34,1,23,0.7,12,0.4,12,0.4,0,0,14,0.4,7,0.2,19,57.6,3,9.1,11,33.3,0,0,0,0,11,33.3,0,0,0,0,0,0,0,0,7,21.2,0,0,4,12.1,0,0,10,30.3,7,63.6,z,z,z,z,0,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,55,1.7,55,1.7,70,2.1
202425,Academic year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Revised,1,0,Alternative provision,2,18,130.25,7.2,13,72.2,0,0,0,0,0,0,0,0,0,0,7.51,0.42,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,14,77.8,13,72.2,7,38.9,14,77.8,0,0,5,27.8,0,0,0,0,0,0,z,z,0,0,z,z,0,0,1,5.6,z,z,0,0,z,z,15,0.83,24,1.33,z,z,6,0.33,z,z,40,2.2,48,2.7,20,1.1,22.25,1.2,21,1.2,1.25,0.1,12,0.7,11,0.6,4,22.2,7,38.9,2,11.1,5,27.8,0,0,z,z,z,z,0,0,0,0,0,0,6,33.3,0,0,5,27.8,6,33.3,13,72.2,z,z,4,80,z,z,0,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,55,3.1,52,2.9,61,3.4
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Revised,1,0,Alternative provision,2,53,281.5,5.3,20,37.7,0,0,3,5.7,0,0,0,0,0,0,12.85,0.24,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,23,43.4,23,43.4,1,1.9,22,41.5,3,5.7,0,0,0,0,0,0,1,1.9,0,0,z,z,z,z,1,1.9,9,17,0,0,z,z,z,z,4,0.08,66,1.25,3.5,0.07,z,z,z,z,66,1.2,132,2.5,29,0.5,54.5,1,35,0.7,19.5,0.4,12,0.2,17,0.3,31,58.5,18,34,4,7.5,0,0,0,0,3,5.7,0,0,0,0,0,0,0,0,10,18.9,0,0,8,15.1,1,1.9,21,39.6,2,66.7,z,z,z,z,0,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,71,1.3,65,1.2,76,1.4
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Revised,1,0,Alternative provision,2,56,382,6.8,38,67.9,1,1.8,3,5.4,0,0,0,0,0,0,23.34,0.42,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,40,71.4,38,67.9,0,0,38,67.9,10,17.9,2,3.6,0,0,0,0,2,3.6,2,20,0,0,z,z,0,0,4,7.1,2,20,0,0,z,z,0,0,81,1.45,27,0.48,5,0.09,z,z,97,1.7,162,2.9,90,1.6,33,0.6,33,0.6,0,0,38,0.7,9,0.2,18,32.1,27,48.2,10,17.9,1,1.8,0,0,10,17.9,0,0,0,0,0,0,0,0,6,10.7,0,0,6,10.7,0,0,32,57.1,10,100,2,100,z,z,0,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,115,2.1,115,2.1,130,2.3
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Revised,0,0,Alternative provision,3,34,129,3.8,17,50,0,0,1,2.9,0,0,0,0,0,0,5.67,0.17,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,21,61.8,20,58.8,0,0,19,55.9,0,0,0,0,0,0,0,0,1,2.9,z,z,z,z,z,z,0,0,2,5.9,z,z,z,z,z,z,0,0,34,1,z,z,z,z,z,z,45,1.3,68,2,0,0,16,0.5,16,0.5,0,0,0,0,7,0.2,15,44.1,19,55.9,0,0,0,0,0,0,z,z,z,z,0,0,0,0,0,0,7,20.6,0,0,7,20.6,0,0,17,50,z,z,z,z,z,z,0,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,45,1.3,45,1.3,50,1.5
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Revised,0,0,Alternative provision,2,43,243,5.7,26,60.5,0,0,2,4.7,0,0,0,0,0,0,12.69,0.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,28,65.1,27,62.8,1,2.3,27,62.8,2,4.7,1,2.3,0,0,0,0,0,0,0,0,0,0,z,z,0,0,5,11.6,1,50,1,100,z,z,3,0.07,55,1.28,7,0.16,4,0.09,z,z,64,1.5,110,2.6,58,1.3,11,0.3,11,0.3,0,0,25,0.6,4,0.1,16,37.2,24,55.8,2,4.7,1,2.3,0,0,2,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.3,22,51.2,2,100,1,100,z,z,0,0,1,2.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,85,2,85,2,96,2.2
202425,Academic year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Revised,0,0,Alternative provision,3,60,410,6.8,34,56.7,1,1.7,1,1.7,0,0,0,0,0,0,14.17,0.24,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,42,70,38,63.3,6,10,40,66.7,0,0,1,1.7,1,1.7,0,0,1,1.7,z,z,0,0,1,100,0,0,2,3.3,z,z,0,0,1,100,13,0.22,64,1.07,z,z,1,0.02,7,0.12,87,1.5,128,2.1,25,0.4,170,2.8,161.5,2.7,8.5,0.1,13,0.2,48,0.8,20,33.3,32,53.3,8,13.3,0,0,0,0,z,z,z,z,0,0,0,0,0,0,18,30,0,0,17,28.3,6,10,34,56.7,z,z,1,100,1,100,0,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,142,2.4,134,2.2,161,2.7
