"time_period","time_identifier","geographic_level","country_code","country_name","trust_id","trust_name","trust_uid","trust_companies_house_number","trust_ukprn","trust_leadregion","version","establishment_type_group","breakdown_topic","disadvantage_status","pupil_count","attainment8_average_weighted","progress8_pupil_percent","progress8_average_weighted","progress8_lower_95_ci","progress8_upper_95_ci","engmath_95_percent_weighted","ebacc_aps_average_weighted","ebacc_95_percent_weighted","ebacc_94_percent_weighted","ebacc_entering_percent_weighted"
"202425","Academic year","MAT","E92000001","England","TR01898","The Sheffield Utc Academy Trust",16038,7652696,10058801,"Yorkshire and the Humber","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",195,"44.1","z","z","z","z","41","3.29","0","0","0"
"202425","Academic year","MAT","E92000001","England","TR01902","Share Multi Academy Trust",5635,7729878,10059231,"Yorkshire and the Humber","Revised","Multi-academy trust","Total","Total",943,"47.3","z","z","z","z","49.3","4.3","20.3","33.9","64.9"
"202425","Academic year","MAT","E92000001","England","TR01902","Share Multi Academy Trust",5635,7729878,10059231,"Yorkshire and the Humber","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",267,"36.9","z","z","z","z","27.6","3.22","8.8","17.2","46"
"202425","Academic year","MAT","E92000001","England","TR01902","Share Multi Academy Trust",5635,7729878,10059231,"Yorkshire and the Humber","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",676,"51.4","z","z","z","z","57.7","4.72","24.8","40.4","72.2"
"202425","Academic year","MAT","E92000001","England","TR01914","North East Learning Trust",4516,7492165,10052835,"North East","Revised","Multi-academy trust","Total","Total",1043,"49.9","z","z","z","z","50","4.45","22.1","34.6","56.2"
"202425","Academic year","MAT","E92000001","England","TR01914","North East Learning Trust",4516,7492165,10052835,"North East","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",299,"44","z","z","z","z","38","3.87","14.9","26","46.7"
"202425","Academic year","MAT","E92000001","England","TR01914","North East Learning Trust",4516,7492165,10052835,"North East","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",744,"52.3","z","z","z","z","54.8","4.68","25","38.1","60.1"
"202425","Academic year","MAT","E92000001","England","TR01920","Chorus Education Trust",17155,8289609,10060171,"Yorkshire and the Humber","Revised","Multi-academy trust","Total","Total",522,"47.2","z","z","z","z","49.4","4.21","19","26.1","47.7"
"202425","Academic year","MAT","E92000001","England","TR01920","Chorus Education Trust",17155,8289609,10060171,"Yorkshire and the Humber","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",110,"28.8","z","z","z","z","15.5","2.42","1.8","9.1","28.2"
"202425","Academic year","MAT","E92000001","England","TR01920","Chorus Education Trust",17155,8289609,10060171,"Yorkshire and the Humber","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",412,"52.1","z","z","z","z","58.5","4.68","23.5","30.6","52.9"
"202425","Academic year","MAT","E92000001","England","TR01924","Insignis Academy Trust",16401,7657307,10058831,"South East","Revised","Multi-academy trust","Total","Total",507,"53.6","z","z","z","z","57.2","4.69","22.5","26","29.4"
"202425","Academic year","MAT","E92000001","England","TR01924","Insignis Academy Trust",16401,7657307,10058831,"South East","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",87,"36.3","z","z","z","z","23.1","3.11","8.5","8.5","11.4"
"202425","Academic year","MAT","E92000001","England","TR01924","Insignis Academy Trust",16401,7657307,10058831,"South East","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",420,"56.8","z","z","z","z","63.7","4.99","25.2","29.3","32.9"
"202425","Academic year","MAT","E92000001","England","TR01926","Scholars Education Trust",4533,7697132,10059062,"East of England","Revised","Multi-academy trust","Total","Total",587,"54.5","z","z","z","z","62.5","4.83","24.5","31","40"
"202425","Academic year","MAT","E92000001","England","TR01926","Scholars Education Trust",4533,7697132,10059062,"East of England","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",86,"37.5","z","z","z","z","26.7","3.18","7","10.5","27.9"
"202425","Academic year","MAT","E92000001","England","TR01926","Scholars Education Trust",4533,7697132,10059062,"East of England","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",501,"57.4","z","z","z","z","68.7","5.11","27.5","34.5","42.1"
"202425","Academic year","MAT","E92000001","England","TR01927","Kingfisher Schools Trust",16656,7682294,10058936,"East of England","Revised","Multi-academy trust","Total","Total",557,"40.7","z","z","z","z","35.2","3.46","7.5","13.3","24.1"
"202425","Academic year","MAT","E92000001","England","TR01927","Kingfisher Schools Trust",16656,7682294,10058936,"East of England","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",128,"30.6","z","z","z","z","21.9","2.54","3.9","6.3","10.2"
"202425","Academic year","MAT","E92000001","England","TR01927","Kingfisher Schools Trust",16656,7682294,10058936,"East of England","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",429,"43.8","z","z","z","z","39.2","3.74","8.6","15.4","28.2"
"202425","Academic year","MAT","E92000001","England","TR01962","Our Lady Of Lourdes Catholic Multiacademy Trust",4581,7743523,10059277,"East Midlands","Revised","Multi-academy trust","Total","Total",975,"51.8","z","z","z","z","53.5","4.72","27.6","41","59.7"
"202425","Academic year","MAT","E92000001","England","TR01962","Our Lady Of Lourdes Catholic Multiacademy Trust",4581,7743523,10059277,"East Midlands","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",205,"43.2","z","z","z","z","34","3.87","16.8","30.2","49.8"
"202425","Academic year","MAT","E92000001","England","TR01962","Our Lady Of Lourdes Catholic Multiacademy Trust",4581,7743523,10059277,"East Midlands","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",770,"53.9","z","z","z","z","58.4","4.93","30.3","43.7","62.2"
"202425","Academic year","MAT","E92000001","England","TR01966","Tyne Coast Academy Trust",4586,8313162,10060208,"North East","Revised","Multi-academy trust","Total","Total",479,"38.4","z","z","z","z","31.5","3.27","4.8","9.8","26.1"
"202425","Academic year","MAT","E92000001","England","TR01966","Tyne Coast Academy Trust",4586,8313162,10060208,"North East","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",259,"32.6","z","z","z","z","18.1","2.8","3.9","8.5","26.3"
"202425","Academic year","MAT","E92000001","England","TR01966","Tyne Coast Academy Trust",4586,8313162,10060208,"North East","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",220,"45.2","z","z","z","z","47.3","3.81","5.9","11.4","25.9"
"202425","Academic year","MAT","E92000001","England","TR01983","Diocese Of Southwell And Nottingham Multiacademy Trust",2925,8738949,10060643,"East Midlands","Revised","Multi-academy trust","Total","Total",335,"36.9","z","z","z","z","23.1","3.19","7","11","24.1"
"202425","Academic year","MAT","E92000001","England","TR01983","Diocese Of Southwell And Nottingham Multiacademy Trust",2925,8738949,10060643,"East Midlands","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",125,"28.4","z","z","z","z","12.1","2.36","0.8","3.3","12.4"
"202425","Academic year","MAT","E92000001","England","TR01983","Diocese Of Southwell And Nottingham Multiacademy Trust",2925,8738949,10060643,"East Midlands","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",210,"41.8","z","z","z","z","29.6","3.67","10.6","15.5","30.9"
"202425","Academic year","MAT","E92000001","England","TR01987","The Spencer Academies Trust",4609,7353824,10058352,"East Midlands","Revised","Multi-academy trust","Total","Total",2022,"49.9","z","z","z","z","54.5","4.48","20.7","27.6","37.8"
"202425","Academic year","MAT","E92000001","England","TR01987","The Spencer Academies Trust",4609,7353824,10058352,"East Midlands","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",455,"38.3","z","z","z","z","29.7","3.43","11","16.9","29"
"202425","Academic year","MAT","E92000001","England","TR01987","The Spencer Academies Trust",4609,7353824,10058352,"East Midlands","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",1567,"53.3","z","z","z","z","61.6","4.78","23.5","30.7","40.4"
"202425","Academic year","MAT","E92000001","England","TR01990","Tove Learning Trust",16243,7525820,10058513,"East Midlands","Revised","Multi-academy trust","Total","Total",1741,"42.3","z","z","z","z","36.4","3.63","8.4","12.6","22.2"
"202425","Academic year","MAT","E92000001","England","TR01990","Tove Learning Trust",16243,7525820,10058513,"East Midlands","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",528,"34","z","z","z","z","22.3","2.82","3.1","4.7","13"
"202425","Academic year","MAT","E92000001","England","TR01990","Tove Learning Trust",16243,7525820,10058513,"East Midlands","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",1213,"46","z","z","z","z","42.6","3.99","10.7","16.1","26.2"
"202425","Academic year","MAT","E92000001","England","TR02032","Danes Educational Trust",16254,7671949,10058906,"East of England","Revised","Multi-academy trust","Total","Total",861,"50.6","z","z","z","z","52.8","4.54","26.8","34.5","50.1"
"202425","Academic year","MAT","E92000001","England","TR02032","Danes Educational Trust",16254,7671949,10058906,"East of England","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",139,"35","z","z","z","z","25.3","2.99","6.7","13.4","28.3"
"202425","Academic year","MAT","E92000001","England","TR02032","Danes Educational Trust",16254,7671949,10058906,"East of England","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",722,"53.6","z","z","z","z","58","4.84","30.6","38.5","54.2"
"202425","Academic year","MAT","E92000001","England","TR02034","Osborne Cooperative Academy Trust",4662,7703865,10059129,"East of England","Revised","Multi-academy trust","Total","Total",513,"43.9","z","z","z","z","44.4","3.84","15","21.6","44.8"
"202425","Academic year","MAT","E92000001","England","TR02034","Osborne Cooperative Academy Trust",4662,7703865,10059129,"East of England","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",106,"34.4","z","z","z","z","28.3","2.84","5.7","10.4","27.4"
"202425","Academic year","MAT","E92000001","England","TR02034","Osborne Cooperative Academy Trust",4662,7703865,10059129,"East of England","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",407,"46.4","z","z","z","z","48.6","4.1","17.4","24.6","49.4"
"202425","Academic year","MAT","E92000001","England","TR02045","Magna Learning Partnership",16649,7865850,10059466,"South West","Revised","Multi-academy trust","Total","Total",501,"41","z","z","z","z","38.3","3.48","6.4","10.2","15.4"
"202425","Academic year","MAT","E92000001","England","TR02045","Magna Learning Partnership",16649,7865850,10059466,"South West","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",126,"30.6","z","z","z","z","23.8","2.57","2.4","4.8","7.9"
"202425","Academic year","MAT","E92000001","England","TR02045","Magna Learning Partnership",16649,7865850,10059466,"South West","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",375,"44.5","z","z","z","z","43.2","3.79","7.7","12","17.9"
"202425","Academic year","MAT","E92000001","England","TR02230","Swale Academies Trust",4885,7344732,10058331,"South East","Revised","Multi-academy trust","Total","Total",1729,"38.5","z","z","z","z","31.8","3.26","5.1","9.4","23.4"
"202425","Academic year","MAT","E92000001","England","TR02230","Swale Academies Trust",4885,7344732,10058331,"South East","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",545,"28.9","z","z","z","z","15.8","2.38","2.2","4.7","12.1"
"202425","Academic year","MAT","E92000001","England","TR02230","Swale Academies Trust",4885,7344732,10058331,"South East","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",1184,"42.9","z","z","z","z","39.1","3.66","6.5","11.5","28.5"
"202425","Academic year","MAT","E92000001","England","TR02239","Tapton School Academy Trust",4899,7697171,10059064,"Yorkshire and the Humber","Revised","Multi-academy trust","Total","Total",893,"47.6","z","z","z","z","51.6","4.23","20.8","26","35.1"
"202425","Academic year","MAT","E92000001","England","TR02239","Tapton School Academy Trust",4899,7697171,10059064,"Yorkshire and the Humber","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",234,"32.1","z","z","z","z","21.8","2.74","6.4","11.1","21.8"
"202425","Academic year","MAT","E92000001","England","TR02239","Tapton School Academy Trust",4899,7697171,10059064,"Yorkshire and the Humber","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",659,"53","z","z","z","z","62.2","4.76","25.9","31.3","39.8"
"202425","Academic year","MAT","E92000001","England","TR02240","Endeavour Learning Trust",16346,7848372,10059445,"North West","Revised","Multi-academy trust","Total","Total",469,"45.9","z","z","z","z","46.6","4.05","13.2","18.3","26"
"202425","Academic year","MAT","E92000001","England","TR02240","Endeavour Learning Trust",16346,7848372,10059445,"North West","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",90,"32.3","z","z","z","z","19.6","2.84","3.6","11.5","25.1"
"202425","Academic year","MAT","E92000001","England","TR02240","Endeavour Learning Trust",16346,7848372,10059445,"North West","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",379,"49","z","z","z","z","52.8","4.33","15.4","19.9","26.2"
"202425","Academic year","MAT","E92000001","England","TR02243","Star Academies",4903,7353849,10048788,"North West","Revised","Multi-academy trust","Total","Total",2859,"50.6","z","z","z","z","57.6","4.72","32","41.3","78.5"
"202425","Academic year","MAT","E92000001","England","TR02243","Star Academies",4903,7353849,10048788,"North West","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",1183,"45.3","z","z","z","z","48.8","4.19","25.1","33.3","71.5"
"202425","Academic year","MAT","E92000001","England","TR02243","Star Academies",4903,7353849,10048788,"North West","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",1676,"54.4","z","z","z","z","63.8","5.09","36.8","46.9","83.4"
"202425","Academic year","MAT","E92000001","England","TR02247","The Ted Wragg Multi Academy Trust",4909,8545109,10060466,"South West","Revised","Multi-academy trust","Total","Total",1454,"45.6","z","z","z","z","46.6","4.2","19.8","29.2","54.2"
