"time_period","time_identifier","geographic_level","country_code","country_name","version","establishment_type_group","qualification_type","qualification_detailed","grade_structure","subject","discount_code","subject_discount_group","grade","number_achieving"
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Construction","TA2","Construction and the Built Environment (Construction)","Level 2 merit",739
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Construction","TA2","Construction and the Built Environment (Construction)","Level 2 pass",1002
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Construction","TA2","Construction and the Built Environment (Construction)","Total exam entries",3225
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Construction","TA2","Construction and the Built Environment (Construction)","U",107
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Construction","TA2","Construction and the Built Environment (Construction)","X",7
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Dance","LB1","Dance: General","Level 1 distinction",572
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Dance","LB1","Dance: General","Level 1 merit",242
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Dance","LB1","Dance: General","Level 1 pass",109
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Dance","LB1","Dance: General","Level 2 distinction",1408
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Dance","LB1","Dance: General","Level 2 distinction star",210
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Dance","LB1","Dance: General","Level 2 merit",1840
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Dance","LB1","Dance: General","Level 2 pass",1480
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Dance","LB1","Dance: General","Total exam entries",5965
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Dance","LB1","Dance: General","U",98
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Dance","LB1","Dance: General","X",6
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Health","PA1","Health Studies","Level 1 distinction",5659
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Health","PA1","Health Studies","Level 1 merit",3144
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Health","PA1","Health Studies","Level 1 pass",1569
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Health","PA1","Health Studies","Level 2 distinction",5577
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Health","PA1","Health Studies","Level 2 distinction star",2169
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Health","PA1","Health Studies","Level 2 merit",8446
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Health","PA1","Health Studies","Level 2 pass",8576
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Health","PA1","Health Studies","Total exam entries",36551
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Health","PA1","Health Studies","U",1169
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Health","PA1","Health Studies","X",242
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Information and Communication Technology","CN1","Computer Appreciation / Introduction","Level 1 distinction",2508
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Information and Communication Technology","CN1","Computer Appreciation / Introduction","Level 1 merit",1430
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Information and Communication Technology","CN1","Computer Appreciation / Introduction","Level 1 pass",797
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Information and Communication Technology","CN1","Computer Appreciation / Introduction","Level 2 distinction",1964
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Information and Communication Technology","CN1","Computer Appreciation / Introduction","Level 2 distinction star",155
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Information and Communication Technology","CN1","Computer Appreciation / Introduction","Level 2 merit",3802
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Information and Communication Technology","CN1","Computer Appreciation / Introduction","Level 2 pass",4110
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Information and Communication Technology","CN1","Computer Appreciation / Introduction","Total exam entries",15486
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Information and Communication Technology","CN1","Computer Appreciation / Introduction","U",679
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Information and Communication Technology","CN1","Computer Appreciation / Introduction","X",41
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Multimedia","KA4","Multimedia","Level 1 distinction",1241
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Multimedia","KA4","Multimedia","Level 1 merit",635
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Multimedia","KA4","Multimedia","Level 1 pass",322
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Multimedia","KA4","Multimedia","Level 2 distinction",1230
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Multimedia","KA4","Multimedia","Level 2 distinction star",231
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Multimedia","KA4","Multimedia","Level 2 merit",2148
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Multimedia","KA4","Multimedia","Level 2 pass",2188
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Multimedia","KA4","Multimedia","Total exam entries",8321
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Multimedia","KA4","Multimedia","U",313
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Multimedia","KA4","Multimedia","X",13
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Music","LF1","Music Studies (General)","Level 1 distinction",1790
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Music","LF1","Music Studies (General)","Level 1 merit",933
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","BTEC Technical Award L1 / 2 - Band C - P-D*","*2 / D2 / M2 / P2 / D1 / M1 / P1 / U / X","Music","LF1","Music Studies (General)","Level 1 pass",393
