"time_period","time_identifier","geographic_level","country_code","country_name","trust_id","trust_name","trust_uid","trust_companies_house_number","trust_ukprn","trust_leadregion","version","establishment_type_group","academy_eligibility","pupil_count","disadvantaged_pupil_percent","not_disadvantaged_pupil_percent","ks2_scaledscore_average","eal_pupil_percent","sen_pupil_percent","urns","school_count","converter_school_count","sponsored_school_count","free_school_count","studio_school_count","utc_school_count","disadvantaged_school_count","years3_school_count","years4_school_count","years5plus_school_count","progress8_banding"
"202425","Academic year","MAT","E92000001","England","TR00556","Middlesex Learning Trust","16751","7445586","10058414","London","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","640","27","73","z","41","15","136418;142727;148692","3","3","0","0","0","0","3","0","1","2","z"
"202425","Academic year","MAT","E92000001","England","TR00558","The Learning Partnership Academies Trust","2766","7538467","10058540","North West","Revised","Multi-academy trust","Included in MAT performance tables","741","25","75","z","12","19","136655;138002;139953;140813;142890;147654","6","2","2","0","1","1","6","0","1","5","z"
"202425","Academic year","MAT","E92000001","England","TR00558","The Learning Partnership Academies Trust","2766","7538467","10058540","North West","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","741","25","75","z","12","19","136655;138002;139953;140813;142890;147654","6","2","2","0","1","1","6","0","1","5","z"
"202425","Academic year","MAT","E92000001","England","TR00567","The Cooperative Academies Trust","2777","7747126","10059286","North West","Revised","Multi-academy trust","Included in MAT performance tables","2385","47","53","z","31","23","136102;136174;136987;137065;142762;144588;144627;146315;146404;147177","10","3","7","0","0","0","10","0","0","10","z"
"202425","Academic year","MAT","E92000001","England","TR00567","The Cooperative Academies Trust","2777","7747126","10059286","North West","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","2385","47","53","z","31","23","136102;136174;136987;137065;142762;144588;144627;146315;146404;147177","10","3","7","0","0","0","10","0","0","10","z"
"202425","Academic year","MAT","E92000001","England","TR00604","Creative Education Trust","2816","7617529","10058707","East Midlands","Revised","Multi-academy trust","Included in MAT performance tables","2341","35","65","z","24","14","135665;137100;137541;137781;138858;139068;139819;139961;141331;145952;146539","11","2","9","0","0","0","11","0","0","11","z"
"202425","Academic year","MAT","E92000001","England","TR00604","Creative Education Trust","2816","7617529","10058707","East Midlands","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","2341","35","65","z","24","14","135665;137100;137541;137781;138858;139068;139819;139961;141331;145952;146539","11","2","9","0","0","0","11","0","0","11","z"
"202425","Academic year","MAT","E92000001","England","TR00628","Aldridge Education","2096","5670663","10058195","North West","Revised","Multi-academy trust","Included in MAT performance tables","1080","39","61","z","21","22","135580;136164;137063;139924;141321;144900;146303","7","1","4","0","1","1","7","0","0","7","z"
"202425","Academic year","MAT","E92000001","England","TR00628","Aldridge Education","2096","5670663","10058195","North West","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","1080","39","61","z","21","22","135580;136164;137063;139924;141321;144900;146303","7","1","4","0","1","1","7","0","0","7","z"
"202425","Academic year","MAT","E92000001","England","TR00633","The David Ross Education Trust","2854","6182612","10058206","East Midlands","Revised","Multi-academy trust","Included in MAT performance tables","1384","33","67","z","19","22","135294;136201;136479;137200;138757;138783;139060;141166;141391;141874;144739","11","3","7","1","0","0","11","0","0","11","z"
"202425","Academic year","MAT","E92000001","England","TR00633","The David Ross Education Trust","2854","6182612","10058206","East Midlands","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","1384","33","67","z","19","22","135294;136201;136479;137200;138757;138783;139060;141166;141391;141874;144739","11","3","7","1","0","0","11","0","0","11","z"
"202425","Academic year","MAT","E92000001","England","TR00635","The De Ferrers Trust","15884","7442789","10058411","West Midlands","Revised","Multi-academy trust","Included in MAT performance tables","791","29","71","z","17","20","136414;144069;144533","3","3","0","0","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00635","The De Ferrers Trust","15884","7442789","10058411","West Midlands","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","791","29","71","z","17","20","136414;144069;144533","3","3","0","0","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00637","The Dean Trust","2864","8027943","10055366","North West","Revised","Multi-academy trust","Included in MAT performance tables","1131","43","57","z","21","20","138123;138124;140412;141884;144519;146797","6","2","4","0","0","0","6","0","0","6","z"
"202425","Academic year","MAT","E92000001","England","TR00637","The Dean Trust","2864","8027943","10055366","North West","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","1390","43","57","z","33","19","138123;138124;140412;141884;144519;146797;150009","7","3","4","0","0","0","7","0","0","6","z"
"202425","Academic year","MAT","E92000001","England","TR00665","The Diocese Of Westminster Academy Trust","2928","7944160","10059577","East of England","Revised","Multi-academy trust","Included in MAT performance tables","1181","18","82","z","39","15","137895;137922;137925;137938;137994;137995","6","6","0","0","0","0","6","0","0","6","z"
"202425","Academic year","MAT","E92000001","England","TR00665","The Diocese Of Westminster Academy Trust","2928","7944160","10059577","East of England","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","1181","18","82","z","39","15","137895;137922;137925;137938;137994;137995","6","6","0","0","0","0","6","0","0","6","z"
"202425","Academic year","MAT","E92000001","England","TR00669","Diverse Academies Trust","2936","7664012","10058867","East Midlands","Revised","Multi-academy trust","Included in MAT performance tables","1119","30","70","z","8","20","136624;137117;137319;138964;139956;144486","6","3","3","0","0","0","6","0","0","6","z"
"202425","Academic year","MAT","E92000001","England","TR00669","Diverse Academies Trust","2936","7664012","10058867","East Midlands","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","1119","30","70","z","8","20","136624;137117;137319;138964;139956;144486","6","3","3","0","0","0","6","0","0","6","z"
"202425","Academic year","MAT","E92000001","England","TR00671","Dixons Academies Trust","2939","2303464","10058150","Yorkshire and the Humber","Revised","Multi-academy trust","Included in MAT performance tables","1827","43","57","z","30","18","130909;135866;137277;138251;141002;144743;146198;146363;148655;148792;148965","11","0","7","4","0","0","11","2","1","8","z"
"202425","Academic year","MAT","E92000001","England","TR00671","Dixons Academies Trust","2939","2303464","10058150","Yorkshire and the Humber","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","1878","44","56","z","29","18","130909;135866;137277;138251;141002;144743;146198;146363;148655;148792;148965;149530","12","0","8","4","0","0","12","2","1","8","z"
"202425","Academic year","MAT","E92000001","England","TR00699","Eact","2974","6526376","10058234","South West","Revised","Multi-academy trust","Included in MAT performance tables","2274","47","53","z","39","16","135907;135911;135934;135973;136032;136115;137706;137954;138073;138235;138374;146316;146518","13","0","13","0","0","0","13","0","0","13","z"
"202425","Academic year","MAT","E92000001","England","TR00699","Eact","2974","6526376","10058234","South West","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","2895","43","57","z","34","18","135907;135911;135934;135973;136032;136115;137052;137706;137954;138073;138235;138374;146316;146518;151302;151303","16","1","15","0","0","0","16","0","0","13","z"
"202425","Academic year","MAT","E92000001","England","TR00704","Stour Vale Academy Trust","16572","7865663","10059465","West Midlands","Revised","Multi-academy trust","Included in MAT performance tables","868","32","68","z","18","14","137701;137812;139872;141712","4","4","0","0","0","0","4","0","1","3","z"
"202425","Academic year","MAT","E92000001","England","TR00704","Stour Vale Academy Trust","16572","7865663","10059465","West Midlands","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","868","32","68","z","18","14","137701;137812;139872;141712","4","4","0","0","0","0","4","0","1","3","z"
"202425","Academic year","MAT","E92000001","England","TR00707","Penrose Learning Trust","16707","7682993","10058940","East of England","Revised","Multi-academy trust","Included in MAT performance tables","694","23","77","z","6","21","136195;136918;137218;144214","4","3","1","0","0","0","4","0","0","4","z"
"202425","Academic year","MAT","E92000001","England","TR00707","Penrose Learning Trust","16707","7682993","10058940","East of England","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","694","23","77","z","6","21","136195;136918;137218;144214","4","3","1","0","0","0","4","0","0","4","z"
"202425","Academic year","MAT","E92000001","England","TR00718","Broad Horizons Education Trust","4362","8282834","10060158","East of England","Revised","Multi-academy trust","Included in MAT performance tables","757","21","79","z","13","19","142058;143278;144359","3","1","2","0","0","0","3","1","0","2","z"
"202425","Academic year","MAT","E92000001","England","TR00718","Broad Horizons Education Trust","4362","8282834","10060158","East of England","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","757","21","79","z","13","19","142058;143278;144359","3","1","2","0","0","0","3","1","0","2","z"
"202425","Academic year","MAT","E92000001","England","TR00727","Education For The 21st Century","3015","7559170","10058616","London","Revised","Multi-academy trust","Included in MAT performance tables","785","31","69","z","10","18","135305;136464;136540;144465","4","2","1","1","0","0","4","0","0","4","z"
"202425","Academic year","MAT","E92000001","England","TR00727","Education For The 21st Century","3015","7559170","10058616","London","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","785","31","69","z","10","18","135305;136464;136540;144465","4","2","1","1","0","0","4","0","0","4","z"
"202425","Academic year","MAT","E92000001","England","TR00761","Excalibur Academies Trust","3065","8146633","10059937","South West","Revised","Multi-academy trust","Included in MAT performance tables","708","23","77","z","19","16","138623;141705;142121;142822","4","2","1","1","0","0","4","0","0","4","z"
"202425","Academic year","MAT","E92000001","England","TR00761","Excalibur Academies Trust","3065","8146633","10059937","South West","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","1155","21","79","z","15","17","138623;138855;141705;142121;142822;145398","6","3","2","1","0","0","6","0","0","4","z"
"202425","Academic year","MAT","E92000001","England","TR00767","Fairfax Multi Academy Trust","3076","7661164","10058852","West Midlands","Revised","Multi-academy trust","Included in MAT performance tables","720","45","55","z","18","19","136908;141318;143413;143895","4","1","3","0","0","0","4","0","0","4","z"
"202425","Academic year","MAT","E92000001","England","TR00767","Fairfax Multi Academy Trust","3076","7661164","10058852","West Midlands","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","720","45","55","z","18","19","136908;141318;143413;143895","4","1","3","0","0","0","4","0","0","4","z"
"202425","Academic year","MAT","E92000001","England","TR00770","The Fallibroome Trust","3080","7346144","10058338","North West","Revised","Multi-academy trust","Included in MAT performance tables","605","26","74","z","5","14","136184;136278;138662","3","2","1","0","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00770","The Fallibroome Trust","3080","7346144","10058338","North West","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","605","26","74","z","5","14","136184;136278;138662","3","2","1","0","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00774","East Anglian Schools Trust Ltd","17335","7667407","10058884","East of England","Revised","Multi-academy trust","Included in MAT performance tables","793","18","82","z","4","20","136834;136969;136998","3","3","0","0","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00774","East Anglian Schools Trust Ltd","17335","7667407","10058884","East of England","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","793","18","82","z","4","20","136834;136969;136998","3","3","0","0","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00790","Finham Park Multiacademy Trust","15766","7700317","10059110","West Midlands","Revised","Multi-academy trust","Included in MAT performance tables","639","30","70","z","26","22","136963;141939;142960;148429","4","3","0","1","0","0","4","0","1","3","z"
"202425","Academic year","MAT","E92000001","England","TR00790","Finham Park Multiacademy Trust","15766","7700317","10059110","West Midlands","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","639","30","70","z","26","22","136963;141939;142960;148429","4","3","0","1","0","0","4","0","1","3","z"
"202425","Academic year","MAT","E92000001","England","TR00810","Beyond Schools Trust","3123","7401701","10058382","South East","Revised","Multi-academy trust","Included in MAT performance tables","549","32","68","z","14","20","136337;137376;138511","3","2","1","0","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00810","Beyond Schools Trust","3123","7401701","10058382","South East","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","856","33","67","z","13","18","136337;137376;138511;150869;150870","5","4","1","0","0","0","5","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00834","Future Academies","3152","6543442","10043978","London","Revised","Multi-academy trust","Included in MAT performance tables","1007","40","60","z","28","15","135676;135876;140966;143129;144623;146440;147785","7","0","6","1","0","0","7","0","1","6","z"
"202425","Academic year","MAT","E92000001","England","TR00834","Future Academies","3152","6543442","10043978","London","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","1007","40","60","z","28","15","135676;135876;140966;143129;144623;146440;147785","7","0","6","1","0","0","7","0","1","6","z"
"202425","Academic year","MAT","E92000001","England","TR00836","Fylde Coast Academy Trust","3155","8364709","10060294","North West","Revised","Multi-academy trust","Included in MAT performance tables","794","44","56","z","6","17","137342;137973;139675;141132;145863","5","2","2","1","0","0","5","0","0","5","z"
"202425","Academic year","MAT","E92000001","England","TR00836","Fylde Coast Academy Trust","3155","8364709","10060294","North West","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","794","44","56","z","6","17","137342;137973;139675;141132;145863","5","2","2","1","0","0","5","0","0","5","z"
"202425","Academic year","MAT","E92000001","England","TR00860","Glf Schools","3190","7551959","10053217","South East","Revised","Multi-academy trust","Included in MAT performance tables","1145","21","79","z","12","21","136534;137735;137736;140653;143808;143846;145898","7","4","2","1","0","0","7","0","0","7","z"
"202425","Academic year","MAT","E92000001","England","TR00860","Glf Schools","3190","7551959","10053217","South East","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","1145","21","79","z","12","21","136534;137735;137736;140653;143808;143846;145898","7","4","2","1","0","0","7","0","0","7","z"
"202425","Academic year","MAT","E92000001","England","TR00876","Lighthouse Schools Partnership","16340","7662102","10058855","South West","Revised","Multi-academy trust","Included in MAT performance tables","798","12","88","z","5","11","136722;136856;145482","3","3","0","0","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00876","Lighthouse Schools Partnership","16340","7662102","10058855","South West","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","1062","12","88","z","4","10","136722;136856;137000;145482","4","4","0","0","0","0","4","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00878","The Gorse Academies Trust","3206","7465701","10055363","Yorkshire and the Humber","Revised","Multi-academy trust","Included in MAT performance tables","1438","33","67","z","23","15","136392;137577;140565;142056;146217;148793","6","2","3","1","0","0","6","0","1","5","z"
"202425","Academic year","MAT","E92000001","England","TR00878","The Gorse Academies Trust","3206","7465701","10055363","Yorkshire and the Humber","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","1438","33","67","z","23","15","136392;137577;140565;142056;146217;148793","6","2","3","1","0","0","6","0","1","5","z"
"202425","Academic year","MAT","E92000001","England","TR00881","The Gosforth Federated Academies Limited","3209","7431423","10058404","North East","Revised","Multi-academy trust","Included in MAT performance tables","814","29","71","z","17","13","136352;144279;146752","3","1","2","0","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00881","The Gosforth Federated Academies Limited","3209","7431423","10058404","North East","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","814","29","71","z","17","13","136352;144279;146752","3","1","2","0","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00892","The Great Schools Trust","15758","7641004","10058757","North West","Revised","Multi-academy trust","Included in MAT performance tables","556","42","58","z","32","21","137675;138260;138562;147077","4","0","1","3","0","0","4","0","0","4","z"
"202425","Academic year","MAT","E92000001","England","TR00892","The Great Schools Trust","15758","7641004","10058757","North West","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","556","42","58","z","32","21","137675;138260;138562;147077","4","0","1","3","0","0","4","0","0","4","z"
"202425","Academic year","MAT","E92000001","England","TR00893","Great Academies Education Trust","3225","6237630","10058215","North West","Revised","Multi-academy trust","Included in MAT performance tables","594","39","61","z","18","16","135508;139294;143319","3","2","1","0","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00893","Great Academies Education Trust","3225","6237630","10058215","North West","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","594","39","61","z","18","16","135508;139294;143319","3","2","1","0","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00908","Southport Learning Trust","16810","7790934","10059329","North West","Revised","Multi-academy trust","Included in MAT performance tables","763","24","76","z","7","16","137297;137520;137604;144618","4","3","1","0","0","0","4","1","1","2","z"
"202425","Academic year","MAT","E92000001","England","TR00908","Southport Learning Trust","16810","7790934","10059329","North West","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","1110","24","76","z","7","18","137297;137520;137604;137612;144618;149828","6","5","1","0","0","0","6","1","1","2","z"
"202425","Academic year","MAT","E92000001","England","TR00911","Greenshaw Learning Trust","5452","7633694","10058734","South West","Revised","Multi-academy trust","Included in MAT performance tables","2116","32","68","z","17","19","136626;136800;142040;142577;144013;144760;145135;145480;147219;147300;147935;148036;149435","13","5","7","0","1","0","13","1","2","10","z"
"202425","Academic year","MAT","E92000001","England","TR00911","Greenshaw Learning Trust","5452","7633694","10058734","South West","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","2443","30","70","z","18","18","136626;136798;136800;142040;142577;144013;144760;145135;145480;145875;147219;147300;147935;148036;149435","15","6","7","1","1","0","15","1","2","10","z"
"202425","Academic year","MAT","E92000001","England","TR00914","Greenwood Academies Trust","3252","6864339","10058259","East Midlands","Revised","Multi-academy trust","Included in MAT performance tables","1600","41","59","z","35","14","135881;136217;136948;137184;137880;139082;139957;147456","8","0","7","1","0","0","8","0","0","8","z"
"202425","Academic year","MAT","E92000001","England","TR00914","Greenwood Academies Trust","3252","6864339","10058259","East Midlands","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","1864","39","61","z","32","14","135881;136217;136948;137184;137763;137880;139082;139957;147456","9","1","7","1","0","0","9","0","0","8","z"
"202425","Academic year","MAT","E92000001","England","TR00919","Every Child Every Day Academy Trust","16253","8185432","10060043","London","Revised","Multi-academy trust","Included in MAT performance tables","553","20","80","z","17","24","137678;138825;148407","3","3","0","0","0","0","3","0","1","2","z"
"202425","Academic year","MAT","E92000001","England","TR00919","Every Child Every Day Academy Trust","16253","8185432","10060043","London","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","553","20","80","z","17","24","137678;138825;148407","3","3","0","0","0","0","3","0","1","2","z"
"202425","Academic year","MAT","E92000001","England","TR00926","Learning Partners Academy Trust","17054","8303773","10060193","South East","Revised","Multi-academy trust","Included in MAT performance tables","807","12","88","z","16","25","136906;137003;139193;141200","4","3","1","0","0","0","4","0","3","1","z"
"202425","Academic year","MAT","E92000001","England","TR00926","Learning Partners Academy Trust","17054","8303773","10060193","South East","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","955","11","89","z","14","24","136906;137003;139193;141200;150437","5","4","1","0","0","0","5","0","3","1","z"
"202425","Academic year","MAT","E92000001","England","TR00933","Haberdashers Askes Federation Trust","3279","2535091","10058159","London","Revised","Multi-academy trust","Included in MAT performance tables","750","37","63","z","17","21","135070;135073;135951;147073","4","0","3","1","0","0","4","0","0","4","z"
"202425","Academic year","MAT","E92000001","England","TR00933","Haberdashers Askes Federation Trust","3279","2535091","10058159","London","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","750","37","63","z","17","21","135070;135073;135951;147073","4","0","3","1","0","0","4","0","0","4","z"
"202425","Academic year","MAT","E92000001","England","TR00943","Impact Education Multi Academy Trust","16681","8529006","10060453","Yorkshire and the Humber","Revised","Multi-academy trust","Included in MAT performance tables","487","38","62","z","55","14","140326;146367;147888","3","2","1","0","0","0","3","0","1","2","z"
"202425","Academic year","MAT","E92000001","England","TR00943","Impact Education Multi Academy Trust","16681","8529006","10060453","Yorkshire and the Humber","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","487","38","62","z","55","14","140326;146367;147888","3","2","1","0","0","0","3","0","1","2","z"
"202425","Academic year","MAT","E92000001","England","TR00946","Empower Learning Academy Trust","16251","7702119","10059123","London","Revised","Multi-academy trust","Included in MAT performance tables","541","30","70","z","19","22","136576;137197;139307","3","3","0","0","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00946","Empower Learning Academy Trust","16251","7702119","10059123","London","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","541","30","70","z","19","22","136576;137197;139307","3","3","0","0","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00968","Harris Federation","3320","6228587","10055126","London","Revised","Multi-academy trust","Included in MAT performance tables","4779","39","61","z","33","16","131747;131897;132711;134225;135249;135311;135677;135816;135955;137121;137379;137549;138449;138495;139703;140935;140952;140985;143427;143428;143706;144750;145126;145140;145860;147537;147543;149431","28","3","18","7","0","0","28","1","0","27","z"
"202425","Academic year","MAT","E92000001","England","TR00968","Harris Federation","3320","6228587","10055126","London","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","5115","40","60","z","35","16","131747;131897;132711;134225;134226;135249;135311;135677;135816;135955;137121;137379;137549;138449;138495;139703;140935;140952;140985;143427;143428;143706;144750;145126;145140;145860;147537;147543;149431;150055","30","4","19","7","0","0","30","1","0","27","z"
"202425","Academic year","MAT","E92000001","England","TR00969","Red Kite Learning Trust","15727","7523507","10054307","Yorkshire and the Humber","Revised","Multi-academy trust","Included in MAT performance tables","849","23","77","z","10","16","136497;138304;141883;146247","4","2","1","1","0","0","4","0","0","4","z"
"202425","Academic year","MAT","E92000001","England","TR00969","Red Kite Learning Trust","15727","7523507","10054307","Yorkshire and the Humber","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","1007","23","77","z","11","16","136497;136896;138304;141883;146247","5","3","1","1","0","0","5","0","0","4","z"
"202425","Academic year","MAT","E92000001","England","TR00985","University Of Brighton Academies Trust","3339","7185046","10032385","South East","Revised","Multi-academy trust","Included in MAT performance tables","614","31","69","z","7","14","136400;136401;142089","3","0","3","0","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00985","University Of Brighton Academies Trust","3339","7185046","10032385","South East","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","614","31","69","z","7","14","136400;136401;142089","3","0","3","0","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00994","The Four Stones Multi Academy Trust","17145","7652306","10058796","West Midlands","Revised","Multi-academy trust","Included in MAT performance tables","498","19","81","z","15","17","136898;138032;148338","3","2","1","0","0","0","3","0","1","2","z"
"202425","Academic year","MAT","E92000001","England","TR00994","The Four Stones Multi Academy Trust","17145","7652306","10058796","West Midlands","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","498","19","81","z","15","17","136898;138032;148338","3","2","1","0","0","0","3","0","1","2","z"
"202425","Academic year","MAT","E92000001","England","TR01015","The Heath Family North West","3372","7614421","10058706","North West","Revised","Multi-academy trust","Included in MAT performance tables","513","42","58","z","4","22","136779;141694;142798","3","2","1","0","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR01015","The Heath Family North West","3372","7614421","10058706","North West","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","513","42","58","z","4","22","136779;141694;142798","3","2","1","0","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR01023","The Wensum Trust","16054","7982312","10059670","East of England","Revised","Multi-academy trust","Included in MAT performance tables","455","22","78","z","6","11","138039;138758;145089","3","3","0","0","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR01023","The Wensum Trust","16054","7982312","10059670","East of England","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","455","22","78","z","6","11","138039;138758;145089","3","3","0","0","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR01041","The Consortium Academy Trust","3403","7665828","10058879","Yorkshire and the Humber","Revised","Multi-academy trust","Included in MAT performance tables","1158","27","73","z","4","17","136921;137306;139629;144561;145722;146129","6","5","1","0","0","0","6","0","0","6","z"
"202425","Academic year","MAT","E92000001","England","TR01041","The Consortium Academy Trust","3403","7665828","10058879","Yorkshire and the Humber","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","1158","27","73","z","4","17","136921;137306;139629;144561;145722;146129","6","5","1","0","0","0","6","0","0","6","z"
"202425","Academic year","MAT","E92000001","England","TR01121","The Howard Partnership Trust","3493","7597068","10058685","South East","Revised","Multi-academy trust","Included in MAT performance tables","883","18","82","z","10","16","136832;136833;142315;144503","4","4","0","0","0","0","4","0","0","4","z"
"202425","Academic year","MAT","E92000001","England","TR01121","The Howard Partnership Trust","3493","7597068","10058685","South East","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","883","18","82","z","10","16","136832;136833;142315;144503","4","4","0","0","0","0","4","0","0","4","z"
"202425","Academic year","MAT","E92000001","England","TR01133","The Education Alliance","3511","7542211","10058551","Yorkshire and the Humber","Revised","Multi-academy trust","Included in MAT performance tables","1014","20","80","z","4","15","136667;140866;142150;143854","4","3","1","0","0","0","4","0","0","4","z"
"202425","Academic year","MAT","E92000001","England","TR01133","The Education Alliance","3511","7542211","10058551","Yorkshire and the Humber","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","1014","20","80","z","4","15","136667;140866;142150;143854","4","3","1","0","0","0","4","0","0","4","z"
"202425","Academic year","MAT","E92000001","England","TR01146","Eastern Learning Alliance","16402","7899393","10059505","East of England","Revised","Multi-academy trust","Included in MAT performance tables","748","19","81","z","10","22","136887;137547;137826;145196","4","3","1","0","0","0","4","0","0","4","z"
"202425","Academic year","MAT","E92000001","England","TR01146","Eastern Learning Alliance","16402","7899393","10059505","East of England","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","854","20","80","z","10","22","136887;137547;137826;145196;150263","5","3","2","0","0","0","5","0","0","4","z"
"202425","Academic year","MAT","E92000001","England","TR01148","Wade Deacon Trust","3528","8278808","10060154","North West","Revised","Multi-academy trust","Included in MAT performance tables","784","42","58","z","8","16","139368;139614;141693;144617","4","2","2","0","0","0","4","0","0","4","z"
"202425","Academic year","MAT","E92000001","England","TR01148","Wade Deacon Trust","3528","8278808","10060154","North West","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","784","42","58","z","8","16","139368;139614;141693;144617","4","2","2","0","0","0","4","0","0","4","z"
"202425","Academic year","MAT","E92000001","England","TR01149","Inspiration Trust","3531","8179349","10060032","East of England","Revised","Multi-academy trust","Included in MAT performance tables","1416","30","70","z","22","14","136204;137134;137431;137949;140188;140815;142059;142883;148826","9","2","5","2","0","0","9","0","1","8","z"
"202425","Academic year","MAT","E92000001","England","TR01149","Inspiration Trust","3531","8179349","10060032","East of England","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","1416","30","70","z","22","14","136204;137134;137431;137949;140188;140815;142059;142883;148826","9","2","5","2","0","0","9","0","1","8","z"
"202425","Academic year","MAT","E92000001","England","TR01159","Westcountry Schools Trust","3547","7398467","10057945","South West","Revised","Multi-academy trust","Included in MAT performance tables","1478","18","82","z","5","18","136336;136557;136558;136568;136569;140104;143649","7","7","0","0","0","0","7","0","1","6","z"
"202425","Academic year","MAT","E92000001","England","TR01159","Westcountry Schools Trust","3547","7398467","10057945","South West","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","1578","19","81","z","5","17","136336;136557;136558;136568;136569;140104;143649;146408","8","8","0","0","0","0","8","0","1","6","z"
"202425","Academic year","MAT","E92000001","England","TR01177","John Taylor Mat","5690","7421140","10057362","West Midlands","Revised","Multi-academy trust","Included in MAT performance tables","1049","18","82","z","9","13","136323;142313;143899;145889;147574","5","4","0","1","0","0","5","1","0","4","z"
"202425","Academic year","MAT","E92000001","England","TR01177","John Taylor Mat","5690","7421140","10057362","West Midlands","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","1214","18","82","z","8","13","136323;142313;143899;145889;147574;149376","6","5","0","1","0","0","6","1","0","4","z"
"202425","Academic year","MAT","E92000001","England","TR01192","The Kemnal Academies Trust","3586","7348231","10058343","South East","Revised","Multi-academy trust","Included in MAT performance tables","2117","31","69","z","11","22","136156;136281;136304;136342;136456;136555;136720;137072;137096;138437;138620;138686;140105;140605","14","10","4","0","0","0","14","0","0","14","z"
