LSOA code,Price Mar 2023
E01000374,"381,500"
E01000375,"407,500"
E01000376,"400,000"
E01000377,"415,000"
E01000378,"290,000"
E01000379,"425,000"
E01000380,"230,000"
E01000381,"410,000"
E01000382,"662,550"
E01000383,"432,750"
E01000384,"422,500"
E01000385,"317,000"
E01000386,"290,000"
E01000387,"537,500"
E01000388,"476,000"
E01000389,"412,500"
E01000390,"532,500"
E01000391,"415,000"
E01000392,"235,250"
E01000393,"421,500"
E01000394,"426,500"
E01000395,"502,000"
E01000396,"485,500"
E01000398,"425,000"
E01000399,"490,000"
E01000400,"340,000"
E01000401,"422,000"
E01000402,"263,750"
E01000403,"245,000"
E01000404,"225,000"
E01000405,"400,000"
E01000406,"345,000"
E01000407,"437,500"
E01000408,"375,500"
E01000409,"472,500"
E01000410,"465,000"
E01000411,"472,500"
E01000412,"432,500"
E01000413,"445,000"
E01000414,"405,000"
E01000415,"555,000"
E01000416,:
E01000417,"485,000"
E01000418,"320,000"
E01000419,"415,500"
E01000420,"500,000"
E01000421,"510,000"
E01000422,:
E01000423,"595,000"
E01000424,"310,000"
E01000425,"675,000"
E01000426,"411,250"
E01000427,"350,000"
E01000428,"310,000"
E01000429,"287,750"
E01000430,"380,000"
E01000431,:
E01000432,"460,000"
E01000433,"400,000"
E01000434,"376,500"
E01000435,"395,000"
E01000436,"520,000"
E01000437,"462,500"
E01000438,"376,500"
E01000439,"382,750"
E01000440,"500,000"
E01000441,"390,000"
E01000442,"467,025"
E01000443,"470,750"
E01000444,"617,500"
E01000445,"572,000"
E01000446,"425,000"
E01000447,"400,000"
E01000448,"602,500"
E01000449,"550,000"
E01000450,"485,000"
E01000451,"471,500"
E01000452,"477,500"
E01000453,"430,000"
E01000454,"430,000"
E01000455,"480,000"
E01000456,"480,500"
E01000457,"290,000"
E01000458,"380,000"
E01000459,"347,500"
E01000460,"768,000"
E01000461,"637,500"
E01000462,"345,000"
E01000463,"625,000"
E01000464,"258,000"
E01000465,"350,000"
E01000466,:
E01000467,"320,000"
E01000468,"352,500"
E01000469,"295,000"
E01000470,"361,500"
E01032566,"377,000"
E01000471,"444,500"
E01000472,"347,500"
E01000473,"442,500"
E01000474,"567,500"
E01000475,"407,500"
E01000476,"565,000"
E01000477,"400,000"
E01000478,"535,000"
E01000479,"900,000"
E01000480,"962,500"
E01000481,"347,500"
E01000482,"347,500"
E01000483,"320,000"
E01000484,:
E01000485,:
E01000486,"775,000"
E01000487,"340,000"
E01000488,"899,950"
E01000489,"535,000"
E01000490,"560,000"
E01000491,"587,500"
E01000492,"933,000"
E01000493,"1,393,000"
E01000494,"522,000"
E01000495,"510,000"
E01000497,"682,500"
E01000498,:
E01000499,:
E01000501,"378,500"
E01000502,"450,000"
E01000503,"755,000"
E01000504,"605,000"
E01000505,:
E01000506,:
E01000507,"940,000"
E01000508,"375,000"
E01000509,:
E01000510,"710,000"
E01000511,"956,250"
E01000512,"935,000"
E01000513,"601,000"
E01000514,"585,000"
E01000515,"365,000"
E01000516,"495,000"
E01000517,"700,000"
E01000518,"675,000"
E01000519,:
E01000520,"562,500"
E01000521,"372,000"
E01000522,"450,000"
E01000523,"700,000"
E01000524,"350,000"
E01000525,"500,000"
E01000526,:
E01000527,"437,750"
E01000528,"335,250"
E01000530,"1,095,000"
E01000531,"975,000"
E01000532,"990,000"
E01000533,"745,000"
E01000534,"885,000"
E01000535,"592,000"
E01000536,"740,000"
E01000538,"1,026,000"
E01000539,"807,500"
E01000540,"785,000"
E01000541,"380,000"
E01000543,"588,000"
E01000544,"437,500"
E01000545,"612,000"
E01000546,"800,000"
E01000547,"728,500"
E01000548,"425,000"
E01000549,"724,015"
E01000550,"487,500"
E01000551,"575,000"
E01000552,"538,500"
E01000553,"850,000"
E01000554,"529,950"
E01000555,"1,420,000"
E01000556,"474,950"
E01000557,"468,750"
E01000558,"1,062,500"
E01000559,"562,500"
E01000560,"1,017,506"
E01000561,"470,000"
E01000562,"1,200,000"
E01000563,"807,000"
E01000564,"400,000"
E01000565,"631,250"
E01000566,"675,000"
E01000567,"365,000"
E01000568,:
E01000569,"652,500"
E01000570,"585,000"
E01000571,"645,000"
E01000572,"592,000"
E01000573,:
E01000574,"517,500"
E01000575,"592,500"
E01000576,"387,500"
E01000577,"310,500"
E01000578,"545,000"
E01000579,"1,160,000"
E01000580,"980,000"
E01000581,"1,025,000"
E01000582,"2,381,278"
E01000583,"899,950"
E01000584,"1,200,000"
E01000585,"820,500"
E01000586,"530,000"
E01000587,:
E01000588,"436,500"
E01000589,"550,000"
E01000590,:
E01000591,"557,500"
E01000592,"570,000"
E01000593,"595,000"
E01000594,"305,000"
E01000595,:
E01000596,:
E01000599,:
E01000600,"480,000"
E01000601,:
E01000602,"505,000"
E01000603,:
E01000604,:
E01000605,:
E01000606,"490,000"
E01000607,"530,000"
E01000608,"280,500"
E01000609,"555,000"
E01000610,"450,000"
E01000611,"452,500"
E01000612,:
E01000613,"250,000"
E01000615,"378,720"
E01000616,"475,000"
E01000617,:
E01000618,:
E01000619,"530,000"
E01000620,"515,000"
E01000621,"547,500"
E01000622,"320,000"
E01000623,"760,000"
E01000624,"550,000"
E01000625,"375,000"
E01000626,"320,000"
E01000627,"435,000"
E01000628,:
E01000629,"573,000"
E01000630,:
E01000631,"632,500"
E01000632,"522,500"
E01000633,"572,500"
E01000634,"338,000"
E01000635,"596,500"
E01000636,"565,000"
E01000637,"497,500"
E01000638,"445,000"
E01000639,"675,000"
E01000640,:
E01000641,"368,500"
E01000642,"387,000"
E01000643,"380,000"
E01000644,"450,000"
E01033424,"380,000"
E01033455,:
E01033456,:
E01033457,:
E01033463,"635,000"
E01033464,:
E01033485,"680,000"
E01000645,"1,366,001"
E01000646,"349,125"
E01000647,"535,000"
E01000648,"600,000"
E01000649,"767,500"
E01000650,"653,750"
E01000651,"695,000"
E01000652,"665,000"
E01000653,"1,092,500"
E01000654,"422,500"
E01000655,"412,500"
E01000656,"535,000"
E01000657,"397,500"
E01000658,"530,000"
E01000659,"437,500"
E01000661,"450,000"
E01000662,"520,000"
E01000663,"530,000"
E01000664,"542,500"
E01000665,"537,000"
E01000666,"717,500"
E01000667,"880,000"
E01000668,"335,000"
E01000669,"540,000"
E01000670,"835,000"
E01000671,"550,000"
E01000672,"477,500"
E01000673,"687,500"
E01000674,"400,000"
E01000675,"326,500"
E01000676,"375,000"
E01000677,"520,000"
E01000678,"630,000"
E01000679,"550,000"
E01000680,"646,000"
E01000681,"592,500"
E01000682,"570,000"
E01000683,"450,000"
E01000684,"670,000"
E01000685,"550,500"
E01000686,"675,000"
E01000687,"545,000"
E01000688,"755,000"
E01000689,"487,500"
E01000690,"637,000"
E01000691,"480,000"
E01000692,"615,000"
E01000693,"630,000"
E01000694,"925,000"
E01000695,"687,500"
E01000696,"620,000"
E01000697,"450,000"
E01000698,"1,073,000"
E01000699,"437,600"
E01000700,"455,000"
E01000701,"547,500"
E01000702,"689,250"
E01000703,"380,000"
E01000704,"413,500"
E01000705,"400,000"
E01000706,"550,000"
E01000707,"747,500"
E01000708,"380,000"
E01000709,"391,250"
E01000710,"387,500"
E01000711,"360,000"
E01000712,"400,000"
E01000713,"433,250"
E01000714,"400,000"
E01000715,"442,500"
E01000716,"736,000"
E01000717,"346,000"
E01000718,"277,500"
E01000719,"333,000"
E01000720,"335,000"
E01000721,"343,500"
E01000722,"439,750"
E01000723,"460,000"
E01000724,"417,500"
E01000725,"367,500"
E01000726,"415,000"
E01000727,"429,250"
E01000728,"380,000"
E01000729,"351,000"
E01000730,"460,000"
E01000731,"427,500"
E01000732,"550,000"
E01000733,"467,500"
E01000734,"325,000"
E01000735,"445,000"
E01000736,"450,000"
E01000737,"375,000"
E01000738,"435,000"
E01000739,"422,500"
E01000740,"345,000"
E01000741,"387,000"
E01000742,"380,500"
E01000743,"360,000"
E01000744,"340,500"
E01000745,"388,000"
E01000746,"448,875"
E01000747,"567,000"
E01000748,"650,000"
E01000749,"530,000"
E01000750,"367,500"
E01000751,"584,000"
E01000752,"490,000"
E01000753,"719,250"
E01000754,"491,250"
E01000755,"623,500"
E01000756,"1,170,000"
E01000757,"770,000"
E01000758,"637,750"
E01000759,"645,000"
E01000760,"640,000"
E01000761,"655,000"
E01000762,"486,000"
E01000763,"775,000"
E01000764,"618,750"
E01000765,"692,000"
E01000766,"725,000"
E01000767,"726,000"
E01000768,"730,000"
E01000769,"710,000"
E01000770,"510,000"
E01000771,"865,000"
E01000772,"530,000"
E01000773,"725,000"
E01000774,"642,500"
E01000775,"720,000"
E01000777,"662,000"
E01000778,"527,500"
E01000779,"645,000"
E01000780,"395,000"
E01000781,"400,000"
E01000782,"410,000"
E01000783,"401,500"
E01000784,"641,000"
E01000785,"405,000"
E01000786,"609,500"
E01000787,"440,000"
E01000788,"518,750"
E01000789,"190,000"
E01000790,"385,500"
E01000791,"550,000"
E01000792,"530,000"
E01000793,"645,000"
E01000794,"768,000"
E01000795,"675,000"
E01000796,"400,000"
E01000797,"672,500"
E01000798,"402,500"
E01000799,"420,000"
E01000800,"361,500"
E01000801,"410,250"
E01000802,"500,418"
E01000803,"608,500"
E01000804,"785,000"
E01000805,"600,000"
E01000806,"359,185"
E01000807,"924,215"
E01000808,"690,000"
E01000809,"642,000"
E01000810,"848,500"
E01000811,"625,000"
E01000812,"625,000"
E01000813,"675,000"
E01000814,"977,210"
E01000815,"1,050,000"
E01000816,"525,000"
E01000818,"580,000"
E01000819,"450,000"
E01000820,"551,000"
E01000822,"340,000"
E01000823,"426,000"
E01000824,"391,811"
E01000825,"360,000"
E01000826,"1,256,500"
E01000827,"425,000"
E01000828,"437,500"
E01000829,"571,000"
E01000830,"990,000"
E01000831,"580,000"
E01000832,"827,500"
E01000833,"850,000"
E01000834,"730,000"
E01000835,"565,000"
E01000836,"670,000"
E01000837,"437,500"
E01000838,"675,000"
E01000839,"755,000"
E01000840,"757,500"
E01000841,"664,751"
E01032562,"396,500"
E01032563,"650,000"
E01032568,"435,000"
E01032570,"525,000"
E01000842,"1,000,000"
E01000843,"1,430,000"
E01000844,"750,000"
E01000845,"935,000"
E01000846,"1,550,000"
E01000847,"1,347,500"
E01000848,"1,100,000"
E01000849,"742,000"
E01000850,"863,750"
E01000851,"910,000"
E01000852,"590,000"
E01000853,"560,000"
E01000854,"712,500"
E01000855,"298,000"
E01000856,"737,500"
E01000857,"812,500"
E01000858,"665,000"
E01000859,"1,250,000"
E01000860,"1,250,000"
E01000861,"578,000"
E01000862,"1,065,000"
E01000863,"900,000"
E01000864,"665,000"
E01000865,"637,000"
E01000866,"775,000"
E01000867,"495,000"
E01000868,"720,000"
E01000869,"665,000"
E01000870,"525,000"
E01000871,"822,500"
E01000872,"575,000"
E01000873,"660,000"
E01000874,"842,500"
E01000875,"480,000"
E01000876,"520,000"
E01000877,"692,500"
E01000878,"918,500"
E01000879,"1,060,000"
E01000880,"1,560,000"
E01000881,"1,327,500"
E01000882,"900,000"
E01000883,"977,000"
E01000884,"2,060,000"
E01000885,"2,087,500"
E01000886,"1,306,250"
E01000887,"840,000"
E01000888,"935,751"
E01000889,"480,000"
E01000890,:
E01000891,"471,500"
E01000892,"875,000"
E01000893,"1,025,000"
E01000894,"1,870,167"
E01000895,"1,000,005"
E01000896,"2,100,000"
E01000897,"1,400,000"
E01000898,:
E01000899,"2,812,500"
E01000900,"680,000"
E01000901,"347,500"
E01000902,:
E01000903,"825,000"
E01000904,"565,000"
E01000905,"475,000"
E01000906,"595,000"
E01000907,"458,500"
E01000908,"500,000"
E01000909,"1,258,500"
E01000910,"1,870,000"
E01000911,"950,000"
E01000912,"642,500"
E01000913,"1,260,000"
E01000914,"700,000"
E01000915,:
E01000916,"845,000"
E01000917,"464,000"
E01000918,"702,500"
E01000919,"1,200,000"
E01000920,"700,000"
E01000921,"510,000"
E01000922,"807,500"
E01000923,"1,025,000"
E01000924,"618,000"
E01000925,"1,050,000"
E01000926,"535,000"
E01000927,"1,355,000"
E01000928,"672,000"
E01000929,"666,875"
E01000930,"532,500"
E01000931,"612,500"
E01000932,"545,000"
E01000933,"785,000"
E01000934,"435,000"
E01000935,:
E01000936,"1,097,500"
E01000937,"325,000"
E01000938,:
E01000939,:
E01000940,:
E01000941,:
E01000942,"612,500"
E01000943,"747,000"
E01000944,:
E01000945,:
E01000946,"1,745,000"
E01000947,"722,500"
E01000948,"1,560,000"
E01000949,:
E01000950,:
E01000951,:
E01000952,"622,500"
E01000953,"1,023,500"
E01000954,:
E01000955,:
E01000956,"545,000"
E01000957,"580,975"
E01000958,:
E01000959,"470,500"
E01000960,"665,000"
E01000961,"1,050,000"
E01000962,"792,500"
E01000963,"1,200,000"
E01000964,"890,000"
E01000965,"823,750"
E01000966,"933,500"
E01000967,"1,217,500"
E01000968,"929,000"
E01000969,"750,000"
E01000970,"713,000"
E01000971,"925,000"
E01000972,"1,050,000"
E01000973,"585,000"
E01000974,"575,000"
E01000975,"405,000"
E01000976,"370,000"
E01000977,"295,000"
E01000978,"261,250"
E01000979,"445,000"
E01000980,"471,000"
E01000981,"443,500"
E01000982,"418,500"
E01000983,"422,500"
E01000984,"348,000"
E01000985,"623,750"
E01000986,"665,000"
E01000987,"540,000"
E01000989,"530,000"
E01000990,:
E01000991,"580,000"
E01000992,"480,000"
E01000993,"498,500"
E01000994,"520,000"
E01000995,"367,500"
E01000996,"460,000"
E01000997,"470,000"
E01000998,"325,500"
E01000999,"460,000"
E01001000,"440,000"
E01001001,"351,500"
E01001002,"418,750"
E01001003,"435,000"
E01001004,"308,000"
E01001005,"373,500"
E01001006,"270,000"
E01001007,"420,000"
E01001008,"430,000"
E01001009,"355,000"
E01001010,"420,000"
E01001011,"365,000"
E01001012,"267,500"
E01001013,:
E01001014,"315,000"
E01001015,"555,000"
E01001016,"520,000"
E01001017,"657,500"
E01001018,"540,000"
E01001019,"660,000"
E01001020,"547,000"
E01001021,"443,000"
E01001022,"507,000"
E01001023,"355,000"
E01001024,"461,500"
E01001025,"620,000"
E01001026,"480,000"
E01001027,"625,000"
E01001028,"957,500"
E01001029,"655,000"
E01001030,"685,000"
E01001031,"588,500"
E01001032,"782,500"
E01001033,"426,250"
E01001034,"372,250"
E01001035,"305,305"
E01001036,"625,000"
E01001037,"381,500"
E01001038,"297,000"
E01001039,"575,000"
E01001040,"400,000"
E01001041,"312,000"
E01001042,"395,000"
E01001043,"282,500"
E01001044,"430,000"
E01001045,"270,000"
E01001046,"320,000"
E01001047,"282,500"
E01001048,"275,500"
E01001049,"979,500"
E01001050,"370,000"
E01001051,:
E01001052,"367,500"
E01001053,"415,000"
E01001054,"392,500"
E01001055,"417,000"
E01001056,:
E01001057,:
E01001058,"405,000"
E01001059,"289,650"
E01001060,"382,500"
E01001061,"378,750"
E01001062,"775,000"
E01001063,"571,500"
E01001064,"605,000"
E01001065,"240,000"
E01001066,"450,000"
E01001067,"775,000"
E01001068,"370,000"
E01001069,"535,000"
E01001070,"557,250"
E01001071,"550,000"
E01001072,"964,998"
E01001073,"435,000"
E01001074,"450,000"
E01001075,"428,000"
E01001076,:
E01001077,"406,750"
E01001078,"410,000"
E01001079,"355,000"
E01001080,:
E01001081,"425,500"
E01001082,:
E01001083,"725,000"
E01001084,"805,000"
E01001085,"670,000"
E01001086,"562,500"
E01001087,"265,000"
E01001088,"525,000"
E01001089,"438,500"
E01001090,"408,000"
E01001091,"680,000"
E01001092,"450,000"
E01001093,"471,500"
E01001094,"1,280,000"
E01001095,"450,000"
E01001096,"700,000"
E01001097,"350,000"
E01001098,"750,500"
E01001099,"464,000"
E01001100,"515,000"
E01001101,"771,250"
E01001102,"440,000"
E01001103,"605,000"
E01001104,"630,000"
E01001105,"497,475"
E01001106,"543,500"
E01001107,"567,500"
E01001108,"750,000"
E01001109,"351,000"
E01001110,"290,000"
E01001111,"450,000"
E01001112,"320,000"
E01001113,"335,000"
E01001114,"252,000"
E01001115,"392,865"
E01001116,"360,000"
E01001117,"362,500"
E01001118,"310,000"
E01001119,"456,500"
E01001120,"527,000"
E01001121,"742,500"
E01001122,"717,000"
E01001123,"650,000"
E01001124,"785,000"
E01001125,"563,500"
E01001126,"427,500"
E01001127,"650,000"
E01001128,"467,500"
E01001129,"640,000"
E01001130,:
E01001131,"392,500"
E01001132,"590,000"
E01001133,"350,000"
E01001134,"450,000"
E01001135,"581,500"
E01001136,"311,250"
E01001137,"420,000"
E01001138,"402,500"
E01001139,"485,000"
E01001140,"297,500"
E01001141,"350,000"
E01001142,"356,000"
E01001143,"445,250"
E01001144,"322,500"
E01001145,"317,500"
E01001146,"430,125"
E01001147,"362,500"
E01001148,"411,500"
E01001149,"450,000"
E01001150,"482,250"
E01001151,"315,000"
E01001152,"374,000"
E01001153,"450,000"
E01001154,"335,399"
E01001155,"342,500"
E01001156,"367,000"
E01001157,"532,500"
E01001158,"333,750"
E01001159,"330,000"
E01001160,"595,000"
E01001161,"427,500"
E01001162,"457,500"
E01001163,"417,100"
E01001164,"355,000"
E01001165,"425,000"
E01001166,"375,000"
E01001167,"450,000"
E01001168,"315,750"
E01001169,"493,000"
E01001170,"285,000"
E01001171,"280,000"
E01001172,"456,500"
E01001173,"310,000"
E01001174,"470,000"
E01001175,:
E01001176,"365,000"
E01001177,"420,000"
E01001178,"192,000"
E01001179,"450,000"
E01001180,"340,000"
E01001181,"342,500"
E01001182,"480,000"
E01001183,"294,000"
E01001184,"500,000"
E01001185,"337,500"
E01001186,"385,000"
E01001187,"463,750"
E01001188,"441,200"
E01001189,"477,000"
E01001190,"465,000"
E01001191,"348,500"
E01001192,"420,000"
E01001193,"416,500"
E01001194,"491,250"
E01032569,"400,000"
E01001195,"737,000"
E01001196,"730,000"
E01001197,"640,000"
E01001198,"965,000"
E01001199,"514,000"
E01001200,"620,000"
E01001201,"763,750"
E01001202,"570,000"
E01001203,"525,000"
E01001204,"902,500"
E01001205,"510,000"
E01001206,:
E01001207,"820,000"
E01001208,"1,000,000"
E01001209,"825,000"
E01001210,"497,500"
E01001211,"495,000"
E01001212,"560,000"
E01001213,:
E01001214,:
E01001215,:
E01001216,:
E01001217,:
E01001218,"350,000"
E01001219,"220,000"
E01001220,:
E01001221,"470,000"
E01001222,"473,000"
E01001223,"639,430"
E01001224,"1,535,000"
E01001225,"942,500"
E01001226,"557,750"
E01001227,"800,000"
E01001228,"482,500"
E01001229,"628,500"
E01001230,"670,000"
E01001231,"1,450,000"
E01001232,"600,000"
E01001233,"745,000"
E01001234,"535,000"
E01001235,"499,975"
E01001236,"580,000"
E01001237,"683,725"
E01001238,"528,220"
E01001239,"350,000"
E01001240,"625,000"
E01001241,"650,000"
E01001242,"542,500"
E01001243,"495,985"
E01001244,"350,000"
E01001245,"597,500"
E01001246,"525,000"
E01001247,"695,000"
E01001248,"565,000"
E01001249,"522,750"
E01001250,"489,999"
E01001251,"663,000"
E01001252,"612,475"
E01001253,"615,000"
E01001254,"631,000"
E01001255,"755,000"
E01001257,"255,250"
E01001258,"520,000"
E01001259,"540,000"
E01001260,"448,470"
E01001261,"302,500"
E01001262,"305,000"
E01001263,"330,000"
E01001264,"580,000"
E01001265,"338,750"
E01001266,"585,000"
E01001267,"387,500"
E01001268,"535,000"
E01001269,"516,000"
E01001270,"530,000"
E01001271,"545,000"
E01001272,"506,000"
E01001273,"1,468,750"
E01001274,"840,000"
E01001275,"546,500"
E01001276,"395,000"
E01001277,"425,000"
E01001278,"1,367,500"
E01001279,"965,000"
E01001280,"500,000"
E01001281,"750,000"
E01001282,"543,000"
E01001283,"320,000"
E01001284,"632,500"
E01001285,"562,500"
E01001286,"496,475"
E01001287,"687,500"
E01001288,"713,053"
E01001289,"665,000"
E01001290,"665,000"
E01001291,"500,000"
E01001292,"535,500"
E01001293,"507,500"
E01001294,"582,000"
E01001295,"450,000"
E01001296,"460,000"
E01001297,"455,000"
E01001298,"320,000"
E01001299,"925,250"
E01001300,"860,000"
E01001301,"520,000"
E01001302,"805,000"
E01001303,"840,000"
E01001304,"566,225"
E01001305,"901,000"
E01001306,"787,500"
E01001307,"530,000"
E01001308,"630,000"
E01001309,"500,000"
E01001310,"310,000"
E01001311,"512,500"
E01001312,"540,000"
E01001313,:
E01001314,"540,500"
E01001315,:
E01001316,:
E01001317,"360,000"
E01001318,:
E01001319,"504,975"
E01001320,"407,500"
E01001321,"500,000"
E01001322,"350,000"
E01001323,"410,000"
E01001324,"267,000"
E01001325,"385,000"
E01001326,"300,000"
E01001327,"542,500"
E01001328,"343,000"
E01001329,"402,500"
E01001330,"376,000"
E01001331,:
E01001332,:
E01001333,"335,000"
E01001334,:
E01001335,"615,000"
E01001336,:
E01001337,"510,000"
E01001338,"450,150"
E01001339,:
E01001340,"289,950"
E01001341,"537,500"
E01001342,"528,500"
E01001343,"551,250"
E01001344,"380,000"
E01001345,:
E01001346,"577,475"
E01001347,:
E01001348,"316,750"
E01001349,:
E01001350,"450,000"
E01001351,"450,000"
E01001352,"1,382,500"
E01001353,"472,500"
E01001354,"600,000"
E01001355,"547,500"
E01001356,:
E01001357,"550,000"
E01001358,"595,000"
E01001359,"500,000"
E01001360,:
E01001361,"415,000"
E01001362,"470,925"
E01001363,:
E01001364,:
E01001365,:
E01001366,"425,000"
E01001367,:
E01001368,:
E01001369,:
E01001370,:
E01001371,"370,500"
E01001372,"392,500"
E01001373,"425,000"
E01001374,"680,000"
E01001375,"1,250,000"
E01001376,"667,500"
E01001377,"1,651,900"
E01001379,"1,307,500"
E01001380,"632,500"
E01001381,"531,250"
E01001382,"1,100,000"
E01001383,"747,250"
E01001384,"710,000"
E01001385,"885,000"
E01001386,"832,500"
E01001387,"572,500"
E01001388,"594,000"
E01001389,"717,475"
E01032572,"727,000"
E01032743,"282,500"
E01032744,"312,500"
E01001390,"562,625"
E01001391,"600,000"
E01001392,"752,000"
E01001393,"442,500"
E01001394,"550,500"
E01001395,:
E01001396,"690,000"
E01001397,"440,000"
E01001398,"675,000"
E01001399,"605,000"
E01001400,"615,000"
E01001401,"585,000"
E01001402,"530,000"
E01001403,"595,000"
E01001404,"680,000"
E01001405,"415,000"
E01001406,"571,500"
E01001407,"468,500"
E01001408,"522,500"
E01001409,"313,000"
E01001410,"297,500"
E01001411,"525,000"
E01001412,"526,500"
E01001413,"668,750"
E01001414,"520,000"
E01001415,"450,000"
E01001416,"899,998"
E01001417,"1,690,000"
E01001418,"810,000"
E01001419,"440,000"
E01001420,"605,000"
E01001421,"393,750"
E01001422,"1,777,500"
E01001423,"440,000"
E01001424,"267,500"
E01001425,"333,000"
E01001426,"452,500"
E01001427,:
E01001428,"460,000"
E01001429,:
E01001430,"380,000"
E01001431,"285,000"
E01001432,"417,500"
E01001433,"413,000"
E01001434,"455,000"
E01001435,"460,000"
E01001436,"452,500"
E01001437,"273,000"
E01001438,"457,500"
E01001439,"302,000"
E01001440,"438,500"
E01001441,"445,000"
E01001442,"272,500"
E01001444,"400,000"
E01001445,"247,500"
E01001446,"390,000"
E01001447,"290,000"
E01001448,"416,000"
E01001449,"435,000"
E01001450,"348,000"
E01001451,"575,000"
E01001452,"850,000"
E01001453,"950,000"
E01001454,"725,000"
E01001455,"645,000"
E01001456,"1,050,000"
E01001457,"442,475"
E01001458,"252,500"
E01001459,"461,000"
E01001460,"306,325"
E01001461,"400,000"
E01001462,:
E01001463,"422,500"
E01001464,"450,000"
E01001465,"462,500"
E01001466,"412,500"
E01001467,"430,000"
E01001468,"570,000"
E01001469,"536,000"
E01001470,"745,000"
E01001471,"323,000"
E01001472,"420,000"
E01001473,"680,000"
E01001474,"405,000"
E01001475,"845,000"
E01001476,"426,500"
E01001477,"370,000"
E01001478,"438,958"
E01001479,:
E01001480,"487,000"
E01001481,"422,500"
E01001482,"370,000"
E01001483,:
E01001484,"432,500"
E01001485,"413,000"
E01001486,"387,500"
E01001487,"394,500"
E01001488,"415,000"
E01001489,"400,750"
E01001491,"420,000"
E01001492,"402,500"
E01001493,"565,000"
E01001494,"590,000"
E01001495,"407,500"
E01001496,"606,000"
E01001497,"565,000"
E01001498,"585,000"
E01001499,"585,000"
E01001500,"570,000"
E01001501,"431,250"
E01001502,:
E01001503,"444,998"
E01001504,:
E01001505,"424,000"
E01001506,:
E01001507,"255,000"
E01001508,"283,000"
E01001509,"416,000"
E01001510,:
E01001511,"472,000"
E01001512,"458,250"
E01001513,"351,500"
E01001514,"450,500"
E01001515,"440,000"
E01001516,:
E01001517,"307,500"
E01001518,"490,000"
E01001519,"370,250"
E01001520,"562,500"
E01001521,"701,000"
E01001522,"376,000"
E01001523,"437,500"
E01001524,"772,500"
E01001525,"522,500"
E01001526,"775,000"
E01001527,"599,000"
E01001528,"400,000"
E01001529,"392,500"
E01001530,"630,000"
E01001531,"977,500"
E01001532,"1,033,000"
E01001533,"1,012,500"
E01001534,"838,750"
E01001535,"795,000"
E01001536,"625,000"
E01001537,"350,000"
E01001538,"570,000"
E01001539,"510,000"
E01001540,"370,000"
E01001541,"545,000"
E01001542,"363,500"
E01001543,"571,250"
E01001544,"572,500"
E01001545,"380,498"
E01001546,"455,000"
E01001547,"480,000"
E01001548,"402,000"
E01001549,"217,500"
E01001550,"442,000"
E01001551,"412,500"
E01001552,"470,000"
E01001553,"443,500"
E01001554,:
E01001555,"360,000"
E01001556,"537,500"
E01001557,:
E01001558,"385,000"
E01001559,"430,000"
E01001560,"485,000"
E01001562,"229,000"
E01032574,"413,700"
E01033146,:
E01033148,:
E01033150,"265,000"
E01033151,:
E01001563,"575,000"
E01001564,"825,000"
E01001565,"922,500"
E01001566,"999,000"
E01001567,"913,750"
E01001568,"1,232,500"
E01001569,"749,000"
E01001570,"530,000"
E01001571,"435,000"
E01001572,"432,500"
E01001573,"460,000"
E01001574,"270,000"
E01001575,"405,611"
E01001576,"377,500"
E01001577,"372,000"
E01001578,"335,000"
E01001579,"390,000"
E01001580,"590,550"
E01001581,"885,000"
E01001582,"485,000"
E01001583,"426,500"
E01001584,"793,750"
E01001585,"580,000"
E01001586,"394,250"
E01001587,"568,000"
E01001588,"380,000"
E01001589,"550,000"
E01001590,"605,800"
E01001591,"332,500"
E01001592,"729,000"
E01001593,"585,000"
E01001594,"294,500"
E01001595,"602,500"
E01001596,"605,000"
E01001597,"472,500"
E01001598,"579,000"
E01001599,"575,000"
E01001600,"346,000"
E01001601,"597,500"
E01001602,"505,000"
E01001603,"410,000"
E01001604,"737,500"
E01001605,"615,000"
E01001606,"570,000"
E01001607,"526,690"
E01001608,"780,000"
E01001609,"455,000"
E01001610,"500,000"
E01001611,"489,250"
E01001613,"370,450"
E01001614,"815,000"
E01001615,"345,000"
E01001617,"385,000"
E01001618,"600,000"
E01001619,"385,000"
E01001620,"495,000"
E01001621,"507,500"
E01001623,"475,000"
E01001624,"443,500"
E01001625,"422,500"
E01001629,"310,000"
E01001631,:
E01001632,"420,000"
E01001633,"350,000"
E01001634,:
E01001635,"427,500"
E01001636,"475,000"
E01001637,"333,306"
E01001638,"367,000"
E01001640,"500,000"
E01001641,"791,500"
E01001642,"675,000"
E01001644,"442,500"
E01001645,"407,000"
E01001646,"300,000"
E01001647,"460,000"
E01001648,"385,750"
E01001649,"468,000"
E01001650,"487,500"
E01001651,"405,000"
E01001652,"630,000"
E01001653,"327,000"
E01001654,"490,000"
E01001655,"335,000"
E01001656,"790,000"
E01001657,"575,000"
E01001658,"380,000"
E01001659,"749,000"
E01001660,"447,500"
E01001661,:
E01001662,"612,500"
E01001664,"787,500"
E01001665,"757,500"
E01001666,"515,000"
E01001667,"572,500"
E01001668,"519,000"
E01001669,"400,000"
E01001671,"400,000"
E01001672,"387,500"
E01001673,"270,750"
E01001674,"415,000"
E01001675,:
E01001676,"424,000"
E01001677,"386,500"
E01001678,"430,000"
E01001679,"457,500"
E01001680,"580,000"
